OBJECTID_1,FEATURE_TY,COUNTY_FIP,ROAD_NAME,GlobalID,last_edited_date
1615,State Highway,121,Roosevelt Hwy,{E90710DA-C4F5-403C-8448-D026E627E071},
1616,State Highway,121,Roosevelt Hwy,{69B7EDFE-331E-4963-A1D4-B24E6D784C61},
1617,State Highway,121,Roswell Rd NE,{4CDEFCD7-03A9-4F0D-9B7F-9CCE05398E31},
1618,State Highway,121,Roswell Rd NE,{534B382D-5E2F-4B22-B4BC-5CB77751573F},
1619,State Highway,121,Roswell Rd NE,{BFF63180-0F74-4DF1-B69F-6E970FF89677},
1620,State Highway,121,Spring Buford Conn,{32CD5A0F-0AE2-49E2-9E1D-A4406E4A74F7},
1621,State Highway,121,Spring Buford Conn,{67F77343-D1C9-45D3-B9AA-6D4A6B75514A},
1622,State Highway,121,Spring Buford Conn,{805AD50F-FCE6-48E9-9A14-5EA4C3FCA62E},
1623,State Highway,121,Spring Buford Conn,{CAE13DDB-AF7B-423A-AB4F-A60BF8DFD654},
1624,State Highway,121,Spring Buford Conn,{90442BA0-9951-4015-94AA-3C4A674BA392},
1625,State Highway,121,Spring Buford Conn,{D22BA1E7-D683-4474-9E28-4553EB29647A},
1626,State Highway,121,Spring Buford Conn,{728F86DD-7141-4546-8A13-1154F035144A},
1627,State Highway,121,State Bridge Rd,{BB158312-321B-45B9-81E2-6C679D58351B},
1628,State Highway,121,State Bridge Rd,{9581A28E-EC46-431B-9D75-D73A47D6D697},
1629,State Highway,121,State Bridge Rd,{384ED064-1DFB-4389-94F4-B676BC438E3B},
1630,State Highway,121,State Bridge Rd,{5D2A4016-CE84-416D-84B1-CD3993B451FD},
1631,State Highway,121,State Bridge Rd,{05C9E38A-2581-4215-A356-C9FA1E970447},
1632,State Highway,121,State Route 10,{1C6D7B3B-8FE1-4A79-B93E-1E4717183AE0},
1633,State Highway,121,State Route 10,{EC7642C7-48F5-4EC7-A411-4499839277A2},
1634,State Highway,121,State Route 13,{C01989CB-1424-4D64-9D48-BC7989086813},
1635,State Highway,121,State Route 13,{F557414E-F5A2-44C6-A415-CF6FF21CA3A7},
1636,State Highway,121,State Route 13,{FF0C0E83-90E1-4A67-9B83-C162F6EEFAC0},
1637,State Highway,121,State Route 138,{BF7C500A-0F6A-4563-9290-CA785349C1F2},
1638,State Highway,121,State Route 138,{A40027C0-78AE-4A0B-95F2-D294C2086A7E},
1639,State Highway,121,State Route 154,{7405285C-D223-4D0C-805B-216E7E5493FB},
1640,State Highway,121,State Route 154,{A85B7A27-1296-42FE-9A46-84122657DC41},
1641,State Highway,121,State Route 154,{C65211A5-54D5-4DB7-905E-04479B48D1E8},
1642,State Highway,121,State Route 166,{C42EC430-25ED-4131-8349-DEA72DE6F674},
1643,State Highway,121,State Route 166,{C5698560-CE16-44DE-86BF-CBAB94E81C15},
1644,State Highway,143,US Highway 27,{6262254D-E52A-4798-A007-8FC37A300249},
1645,State Highway,143,US Highway 27,{C9C39AE1-328D-4526-80D0-47BCFED16F3F},
1646,State Highway,143,US Highway 27,{E8CFB29A-BC7D-489C-BC4D-1E4433D27C80},
1647,State Highway,143,US Highway 27,{EF105473-9EF4-4050-953E-692E9B225316},
1648,State Highway,143,US Highway 27,{881AAE6B-AEA0-4C7D-82A7-5CC15F088A09},
1649,State Highway,143,US Highway 27,{1C1D3685-5000-45CB-B41C-3E30BC1BF376},
1650,State Highway,143,US Highway 27 Bus,{DF1CA9D4-2F1C-4072-BDA1-0B24CDE47C40},
1651,State Highway,143,US Highway 27 Bus,{10441045-9AE6-437F-AC68-C077ECA41F9E},
1652,State Highway,143,US Highway 78,{D2FDF475-500F-46B2-8F5D-728B1C29970C},
1653,State Highway,143,US Highway 78,{BD50D436-3182-4490-9051-136C63A5263B},
1654,State Highway,143,US Highway 78,{5E09B433-071A-4712-BFCB-07B0ECE83DB2},
1655,State Highway,143,US Highway 78,{07798C96-2520-4048-8761-439FE76D3471},
1656,State Highway,149,State Route 100,{6AB0B34B-8153-4B11-ABF1-B305B2867286},
1657,State Highway,149,State Route 100,{A3C4F4EF-BAD2-4108-9765-598B02AC5988},
1658,State Highway,149,State Route 100,{EED79D3A-D65A-4CD6-A8FB-AC6FE036EFEC},
1659,State Highway,149,State Route 34,{F5581A13-36CD-45BA-88D1-C447B84E7D17},
1660,State Highway,149,State Route 34,{933D4BEA-055A-4ACB-85C7-C38EFC7011A6},
1661,State Highway,149,US Highway 27,{D843FB89-EBBB-4635-AD31-4E305DCC26C3},
1662,State Highway,149,US Highway 27,{E63C1662-9C7C-46BF-A9D0-1ACB0BCBC13E},
1663,State Highway,151,Conyers Rd,{B5C4C6CF-C8C5-41C0-997A-25F6BB88CE9A},
1664,State Highway,151,Conyers Rd,{E326229C-FC10-401C-B493-6472777A5E2E},
1665,State Highway,151,Conyers Rd,{697BC890-4819-450E-A306-2E7844F631CB},
1666,State Highway,151,E Georgia Highway 138,{BA46EA02-C7CB-4693-9EE6-DB31485A9358},
1667,State Highway,151,E Georgia Highway 138,{38A4F391-7F6F-4169-85F9-D7E35891C0CE},
1668,State Highway,151,E Georgia Highway 138,{04320508-A999-4704-B102-94CC2B7F1C96},
1669,State Highway,151,E Georgia Highway 138,{8FB8C3CC-3319-4948-B259-0FFD6969A397},
1670,State Highway,151,E Georgia Highway 20,{285F905A-9CF3-466D-AAE1-1ADE2A671FF1},
1671,State Highway,151,E Georgia Highway 20,{17121F1B-AB59-413A-BD58-6E1FC7A022D0},
1672,State Highway,151,E Georgia Highway 81,{8789800A-4768-4417-BCCB-CA90614D3005},
1673,State Highway,151,E Georgia Highway 81,{1B949A60-4C01-4B7E-9356-7617488BFDBF},
1674,State Highway,151,E Georgia Highway 81,{46BA08BF-51BA-4603-B1ED-5A33AD80F72E},
1675,State Highway,151,E Georgia Highway 81,{769A4808-F699-41DA-A1FB-01846C6BC45C},
1676,State Highway,151,E Georgia Highway 81,{BE74A0C8-3C00-487A-8F63-997D52347575},
1677,State Highway,151,E Georgia Highway 81,{FC579D03-B9F6-4336-A87B-1C9D0119DE23},
1678,State Highway,151,E Georgia Highway 81,{DEED1A29-8CAE-4F69-ABDC-65B2A3327286},
1679,State Highway,151,E Georgia Highway 81,{CD8A5AD8-8BC0-436C-8B39-AD515EC31B62},
1680,State Highway,151,Georgia Highway 155,{2E6FC2CA-9DC6-4153-86F1-ECE61000D4C0},
1681,State Highway,151,Georgia Highway 155,{9ACD4135-B841-43CF-BC73-8B9F5D75998F},
1682,State Highway,151,Georgia Highway 81,{51E56850-D976-4B33-9966-8FC1A3145A2E},
1683,State Highway,151,Georgia Highway 81,{0EA4AE7B-7ECA-4097-A19A-DAA7DEB2714E},
1684,State Highway,151,Georgia Highway 81,{9BFB48A6-A492-46AB-9954-3CA15FC5B6F8},
1685,State Highway,151,Georgia Highway 81,{8BA5772D-ECD5-4A79-9DAF-DD13DC5ED8F1},
1686,State Highway,151,Georgia Highway 81,{9250AD8E-44F4-4236-B97D-7A0FF83E5DB6},
1687,State Highway,151,Hampton Rd,{49D274D6-1280-4571-8A2F-AE71B7612C7D},
1688,State Highway,151,Hampton Rd,{4FEA31DC-C952-4319-82FB-0B41963AA321},
1689,State Highway,151,Hampton Rd,{0B5BBEB3-770A-4E7D-99E8-EDC470E2B94E},
1690,State Highway,151,Hampton St,{F0CCB70E-0D63-4CE0-BD6F-2484A6F17930},
1691,State Highway,151,Hampton St,{A1743410-DDB4-4974-A46E-90C992401778},
1692,State Highway,151,Highway 138  E,{7C7B025E-8FA0-4C85-BC5F-21ABEBA85D3F},
1693,State Highway,151,Highway 138  E,{44479575-02EE-4CF9-A43C-F1291FAD5E8A},
1694,State Highway,151,Highway 138  E,{EBB50ADF-7E6E-439A-B656-6C07C8582A21},
1695,State Highway,151,Highway 138  E,{51EF77DC-02C6-4A95-AD20-EC11E4B5FB85},
1696,State Highway,151,Highway 138  E,{61E455AA-3F2D-405E-AD08-D52731B66A6D},
1697,State Highway,151,Highway 138  E,{017EFD16-D693-48B2-B9A4-116A9C634EDA},
1698,State Highway,151,Highway 155,{C4A59553-5B34-4CB2-B631-0342275BC9DA},
1699,State Highway,151,Highway 155,{B2350E50-62FF-42A1-BB2D-F62FCDC61405},
1700,State Highway,151,Highway 155,{1A65F7B1-C188-496E-8E27-FB8D75992CD5},
1701,State Highway,151,Highway 155,{ED3C7032-377C-4C67-BAE1-966237580A4F},
1702,State Highway,151,Highway 155,{116EB1E4-A552-4A0A-B0A6-11EED25FA136},
1703,State Highway,151,Highway 155,{988F346C-C146-474D-A870-2F5C7A3B7C20},
1704,State Highway,151,Highway 155,{90329B20-0B85-4C88-83FA-6D8A10F60977},
1705,State Highway,151,Highway 155,{45B0406D-AC04-49CA-A431-1A1C39554883},
1706,State Highway,151,Highway 155,{E5AF26B8-4FF9-4260-BD92-B267FC606A01},
1707,State Highway,151,Highway 155,{2D849494-6381-413E-93B6-11C8CD543AAC},
1708,State Highway,151,Highway 155,{83CF968F-7FCA-4B31-8854-1CC8BB4B8886},
1709,State Highway,151,Highway 155,{BC2A711C-3E45-4FF4-A6C8-9D1C344590F3},
1710,State Highway,151,Highway 19-41,{F138F506-30D8-4624-B59A-6BC3E6FE26C1},
1711,State Highway,151,Highway 19-41,{8F79C626-379E-4A9A-9AEF-9080FD26079F},
1712,State Highway,151,Highway 19-41,{1BAB7440-512D-4E54-8F0F-F8044472F1D6},
1713,State Highway,151,Highway 42,{DCDA2949-4E7D-4DB3-8FB1-C760E36A5A96},
1714,State Highway,151,Highway 42,{F66CAC78-CC61-4D05-9AF8-C0340896396A},
1715,State Highway,151,Highway 42,{A9698253-CB40-4723-8EF2-248A6F9A4B7B},
1716,State Highway,151,Highway 42,{F002D84C-492D-4E8F-A2B0-ED6BA62CEA69},
1717,State Highway,151,Highway 42,{DCE0CE74-127E-4E49-8865-400AD3ECD22C},
1718,State Highway,151,Highway 42,{21EAF559-BDE9-4738-AC10-A2B2494B5345},
1719,State Highway,151,Highway 42,{3F4AD6F3-60BE-4877-8CC2-0FBA9D9430E7},
1720,State Highway,151,Highway 42,{98D37B62-6A79-4DC4-8619-6E7F7331C49E},
1721,State Highway,151,Highway 42,{388F94B5-F720-48C7-AD9D-58662FA0ACCE},
1722,State Highway,151,Highway 42,{36EF5CED-09A0-4D23-818C-93DE92B13D9E},
1723,State Highway,151,Highway 81,{AD879292-4343-481E-AFE7-429DCE4BF792},
1724,State Highway,151,Highway 81,{9D048C5D-0FA6-4C05-A442-C17FE3589572},
1725,State Highway,151,Highway 81,{880CCF15-F393-4FB9-95C6-E37905E0823C},
1726,State Highway,151,Highway 81,{71C7C1D3-385A-47F1-AB55-B555227ABFDB},
1727,State Highway,151,Highway 81,{16046494-7541-4678-86EE-FC1D29BA4ECC},
1728,State Highway,151,Highway 81,{2CF2C0B7-862E-416E-88BA-01C8FB44D55B},
1729,State Highway,151,Highway 81,{AC9EE457-EB69-437D-BE8D-400AC834F81E},
1730,State Highway,151,Highway 81,{3FBC4B84-77CA-4DAF-ABED-63BA9B4CAA42},
1731,State Highway,151,Highway 81,{5E175316-528F-4EA9-89E6-71039D937706},
1732,State Highway,151,Highway 81,{382551AA-D98D-42E4-930E-3EA0C006F2CA},
1733,State Highway,151,Highway 81,{229BC636-01B8-4E74-9AF8-4FDC38F53CEF},
1734,State Highway,151,Highway 81,{F386715D-9905-4A61-B1A5-15A5E79775A6},
1735,State Highway,151,Highway 81,{FDA422D6-9570-4CE2-A71A-CE82AEE553F2},
1736,State Highway,151,Highway 81,{75F71B56-F484-4549-801D-071BAA611516},
1737,State Highway,067,Dallas Hwy,{2B4AEBE1-DF23-4A0F-8B78-8ED459862165},
1738,State Highway,067,Dallas Hwy,{BC671984-C748-4837-8251-600B3BED245B},
1739,State Highway,067,Dallas Hwy SW,{F2358D16-9A7A-4FDB-A205-6F931ADF6BAA},
1740,State Highway,067,Dallas Hwy SW,{19E3A6C6-4F34-48D4-9BC6-34763CCD9E0D},
1741,State Highway,067,Dallas Hwy SW,{86B776C2-6D76-491E-8853-C0CEA897B695},
1742,State Highway,067,Dallas Rd SW,{3843C3C8-82F9-4C58-B886-F71D81126FA5},
1743,State Highway,067,Dallas Rd SW,{B014FF7B-EACB-478D-8576-1DEC744FE9EA},
1744,State Highway,067,Gordon Rd SE,{CA4D4891-739B-4E38-B797-054AF7820982},
1745,State Highway,067,Gordon Rd SE,{2544DD95-1541-4695-9B73-9CE62584596C},
1746,State Highway,067,Lake Acworth Dr,{7DF4D05E-FA01-4496-ACD9-1D72DC3617AE},
1747,State Highway,067,Lake Acworth Dr,{EB27CBDD-273A-413F-A12B-A6DF1610E99A},
1748,State Highway,067,Lake Acworth Dr,{AAC7BB3E-19F9-478A-976E-C5D57C06B3EF},
1749,State Highway,067,Mableton Pkwy,{4B26A275-4C3E-4F1E-A769-65858929690A},
1750,State Highway,067,Mableton Pkwy,{2916C7E5-4EA8-4088-9D4D-2D9E9A944B80},
1751,State Highway,067,Mableton Pkwy,{046F6EFB-78E9-4C96-BD4C-7CDF6E89A5C9},
1752,State Highway,067,Macland Rd,{96B38689-94D7-4579-ACB8-AB904C50BB51},
1753,State Highway,067,Macland Rd,{58B448F1-2118-441C-AA4E-D15BD22E8697},
1754,State Highway,067,Macland Rd,{577528D5-3A04-47B6-B090-8403EF31F16C},
1755,State Highway,067,Marietta Pkwy,{7CED4BEB-7E19-4EBF-B00F-4D88EBAF62CE},
1756,State Highway,067,Marietta Pkwy,{AFC2800E-62E3-4003-BC2A-0D41C0B25321},
1757,State Highway,067,Marietta Pkwy,{24A1C0E0-4A3D-4968-A659-85A3966610F6},
1758,State Highway,067,N Marietta Pkwy,{B1271758-6D46-4833-AD4E-3030C42F59A3},
1759,State Highway,067,N Marietta Pkwy,{9A466E20-4D5C-4C04-B60F-2F526AE31E96},
1760,State Highway,067,Old Dallas Hwy SW,{ADD3BF14-9A56-40C6-8A76-629AF0E176F0},
1761,State Highway,067,Old Dallas Hwy SW,{66D62978-806C-4857-8770-4EAC9E0061D7},
1762,State Highway,067,Powder Springs Dallas Rd,{7C73D34E-68C6-44A8-A9EC-2E9D13589FF0},
1763,State Highway,067,Powder Springs Dallas Rd,{9B30CB40-8C6A-4FC2-81D8-406192577454},
1764,State Highway,067,Powder Springs Dallas Rd,{B3F75289-CF79-42ED-B60C-3786D6169CAB},
1765,State Highway,067,Powder Springs Rd,{009471D2-5B78-4200-B2C5-A63CF90EB304},
1766,State Highway,067,Powder Springs Rd,{F9891C73-73E5-423E-9305-8B8D189ADD64},
1767,State Highway,067,Roswell Rd,{F15A8A7A-10B3-409D-A8B4-60DBC53FC4B1},
1768,State Highway,067,Roswell Rd,{C4E80D98-50F0-4CA0-A3F1-625E9A961C05},
1769,State Highway,067,Roswell Rd,{F11E216A-16D0-4FD3-9F58-753811774B9D},
1770,State Highway,067,S Marietta Pkwy,{63A0DCE3-93A9-4A0A-81A2-F9B77C0ED7DF},
1771,State Highway,067,S Marietta Pkwy,{28E83303-B684-4228-B8D4-8772707557A5},
1772,State Highway,067,S Marietta Pkwy,{CA11671A-AF1F-4FF7-B2D9-587971FD00DE},
1773,State Highway,067,S Marietta Pkwy,{F9962024-70F3-46FD-8E29-FF3CC615570F},
1774,State Highway,067,S Marietta Pkwy,{638CED52-3950-4123-B072-4A75B04F7ACF},
1775,State Highway,067,S Marietta Pkwy,{1D789636-F54E-418B-9C7A-1CA4099DB4CD},
1776,State Highway,067,S Marietta Pkwy,{FB4B9CDF-BFA8-4830-8455-8F5812FFA532},
1777,State Highway,067,S Marietta Pkwy,{6F3C912E-58C3-4FA7-BBEB-6F7F81C7D41F},
1778,State Highway,067,S Marietta Pkwy,{9B133BF2-8EAF-49DD-9205-865771F441F7},
1779,State Highway,067,State Route 5,{CBAD3748-3AFE-4528-852D-E0BA025B3A9D},
1780,State Highway,067,State Route 5,{D2313572-735D-4158-82CD-830167D7B07A},
1781,State Highway,067,Stout Pky,{2A5D1591-93D5-4C03-A391-92F0626AD84A},
1782,State Highway,067,Stout Pky,{D5869E4C-32AF-4B19-B09B-F779B9224100},
1783,State Highway,067,Veterans Memorial Hwy,{741F87AE-90D4-4ED6-BA4C-B3A072284607},
1784,State Highway,067,Veterans Memorial Hwy,{8F7C7583-72B2-42B0-9744-965A2CB24317},
1785,State Highway,067,Veterans Memorial Hwy,{1576315C-C22C-4B0C-A9D6-1BDAC7D4D421},
1786,State Highway,067,Veterans Memorial Hwy,{5B08DABB-DA1C-4FD7-8320-AEACB053196B},
1787,State Highway,067,Veterans Memorial Hwy,{E1250836-B1C6-465E-9C4A-E12452EA2E45},
1788,State Highway,067,Veterans Memorial Hwy,{F249ACEF-B075-44BC-B2F8-4D5DA3E5F0A4},
1789,State Highway,067,Veterans Memorial Hwy,{11664D99-12C5-4202-A22B-70C4F3191F06},
1790,State Highway,067,Veterans Memorial Hwy,{F7EF924F-5542-4ABD-AF5E-6B5D99A6C453},
1791,State Highway,067,Veterans Memorial Hwy,{609B44CA-C39E-4CB4-B5EB-433CD8E37EB4},
1792,State Highway,067,Veterans Memorial Hwy,{C97D8E70-7577-45C8-810A-FE5DAE18C748},
1793,State Highway,067,Veterans Memorial Hwy,{A261D8CA-2E51-4F5E-82BD-BBDF15816F9C},
1794,State Highway,067,Veterans Memorial Hwy,{A4F5CF2A-3FB1-41B9-A58A-CBB18FEDD48B},
1795,State Highway,067,Veterans Memorial Hwy,{D31537FA-A1F7-452B-AAC3-074BB52002E8},
1796,State Highway,067,Whitlock Ave,{D0418AD8-5AD6-45FA-9976-672203F15896},
1797,State Highway,067,Whitlock Ave,{82F50E77-3B3F-4BE5-9CE5-73C0B33B5CDD},
1798,State Highway,067,Whitlock Ave,{5AB0EDA6-7AF2-4426-A38C-9081DDE95E02},
1799,State Highway,067/223,Woodstock Rd,{E75326B8-0E60-4E8B-AF5B-0BCC42545D52},
1800,State Highway,067/223,Woodstock Rd,{54A7EAFA-F28A-474A-A00F-317905A21234},
1801,State Highway,077,Clark St,{83ED763C-03F3-4523-875A-F9D8A88D9E9F},
1802,State Highway,077,Clark St,{DEEF3D69-EE22-4206-8D6D-D02F09918DBE},
1803,State Highway,077,E Court Sq,{C18854C6-D130-42BB-A944-FAE85F548054},
1804,State Highway,077,E Court Sq,{FF60D1D2-9ECB-484F-B542-C974C74FF99D},
1805,State Highway,077,Jefferson St,{67B7489B-AAF1-43A3-A5F3-4CB96AA95905},
1806,State Highway,077,Jefferson St,{09238C48-F3D8-47C7-8C9E-17FED676BE0C},
1807,State Highway,077,Jefferson St,{2B39D9C5-CB18-49C4-AF5E-EA2417799072},
1808,State Highway,077,Newnan Bypass Rd,{6193FBA4-0AD3-4320-AF87-DA3F9DED1E19},
1809,State Highway,077,Newnan Bypass Rd,{548681CE-E3F2-4916-8206-71BB7C049CF3},
1810,State Highway,077,Sharpsburg Mccullum Rd,{55CE650F-0B49-47F3-A1EC-7CC1F894670E},
1811,State Highway,077,Sharpsburg Mccullum Rd,{7224B87F-8108-4D6B-885B-D27252F75C30},
1812,State Highway,077,State Route 14,{F0D9E7B3-10B9-41E6-BC5C-E8F81B782C9C},
1813,State Highway,077,State Route 14,{18C8B578-FC56-40F6-9893-1333410044C2},
1814,State Highway,077,State Route 14,{06C20D42-3836-4FED-978F-EF3C8D418C55},
1815,State Highway,077,State Route 14,{C59AD511-7A41-457B-A421-684D3CEA949B},
1816,State Highway,077,State Route 16,{FFEFC0CE-B152-4D0A-BADC-72DCBE3A1379},
1817,State Highway,077,State Route 16,{C5E0E6F6-D266-4641-AE28-29D2F2751B3C},
1818,State Highway,077,State Route 16,{E71CA5C7-2A1D-4277-8DB8-A916C19B37E1},
1819,State Highway,077,State Route 16,{11DC6CAF-B419-471D-83B4-7F981A8B3A88},
1820,State Highway,077,State Route 16,{AD2A76E3-FD18-439F-97C2-D8264D30B8C7},
1821,State Highway,077,State Route 16,{B3ED1CFA-A4B1-4571-B987-28A8B40EAEC3},
1822,State Highway,077,State Route 34,{34CAA812-769A-497F-A61C-4446CFD6DC76},
1823,State Highway,077,State Route 34,{3ED17CD5-5DC3-4398-99E8-D53150BF389C},
1824,State Highway,077,State Route 85,{A0A00183-FFED-48E9-B10E-5EAAC105EC1C},
1825,State Highway,077,State Route 85,{6D59889F-54E2-40E3-82CD-7F885E45E2E7},
1826,State Highway,077,US Highway 27 Alt,{9F277737-D547-4CA9-B811-D02815C39304},
1827,State Highway,077,US Highway 27 Alt,{D9A3E999-9F5B-4446-85D8-274DDCE2793D},
1828,State Highway,085,Auraria Rd,{34926B6A-332D-4124-BC17-02F17D24B4CD},
1829,State Highway,085,Auraria Rd,{1075FC11-5420-48F7-8F97-CAD32795CA21},
1830,State Highway,085,Price Rd,{ED5B1558-D195-413A-9A31-8B2DE204C66B},
1831,State Highway,085,Price Rd,{E116262F-16F7-4750-947F-E7CC0AF89BC0},
1832,State Highway,085,State Route 183,{A88DA2EA-7AB0-4D02-8F56-E5C4BD813232},
1833,State Highway,085,State Route 183,{03DACA5E-E694-4A28-B01E-AD43CBDC62AE},
1834,State Highway,085,State Route 183,{8E40E629-E28A-4AC5-9911-FF9D91414C6F},
1835,State Highway,085,State Route 183,{204A6056-46C4-4FDD-834D-6C287B7AC8B3},
1836,State Highway,085,State Route 53,{A9870CAE-2CA2-4850-8DF3-F4D4538B3A30},
1837,State Highway,085,State Route 53,{D64C244A-C74B-47BD-A75C-17C6E1DA8A72},
1838,State Highway,085,State Route 53,{0902916C-C4CF-4D12-AB5F-261B5B5834EF},
1839,State Highway,085,State Route 53,{CDAF3E6C-4DF9-485F-9A76-F541000352AD},
1840,State Highway,085,State Route 53,{4530AC7D-B89D-4B04-B00F-094F5DE96916},
1841,State Highway,085,State Route 53,{212D176C-1DC2-4B6D-BF6E-DC3CA9343C80},
1842,State Highway,085,State Route 9,{669CFFE3-AF7D-468E-91BB-6493AC41DA09},
1843,State Highway,085,State Route 9,{3454A105-EB96-4176-A8CA-8064F22ED013},
1844,State Highway,089,Buford Hwy,{9C329000-4CE4-473C-86F1-5B793F895179},
1845,State Highway,089,Buford Hwy,{08043528-C3C9-449E-AF03-F4FD352E4028},
1846,State Highway,089,Clairmont Ave,{E6CD1911-8426-498C-A457-C56DCFED034F},
1847,State Highway,089,Clairmont Ave,{1226FD5F-0FBC-42C6-9F72-0D7F0493504A},
1848,State Highway,089,Clairmont Ave,{F642E934-E92B-4E5A-A373-93442CE70B72},
1849,State Highway,089,Covington Dr,{F0ADF63B-2648-4E6B-906C-C3279E895B29},
1850,State Highway,089,Covington Dr,{A0CA6346-4D99-4D98-94CF-B639666DFC60},
1851,State Highway,089,Covington Hwy,{D9B66F50-9B6C-444C-B334-997608FB5F98},
1852,State Highway,089,Covington Hwy,{7DE4E1E7-8064-4BF3-BBF5-1E442B7ED36E},
1853,State Highway,089,E B Off To Hugh Howell Rd,{87C8E459-61BA-4F9C-93CE-469F861D6F95},
1854,State Highway,089,E B Off To Hugh Howell Rd,{2EC4A198-374A-4F75-BFCD-50C792E26C9F},
1855,State Highway,089,Rockbridge Rd,{0273F6F2-F7F4-4C4A-86DD-51151282A12B},
1856,State Highway,089,Rockbridge Rd,{AC4E7ED8-0717-404D-8A24-96FF58D5F1FC},
1857,State Highway,089,Stone Mountain Fwy,{FC044BE5-1A6B-4448-8697-F3FD6D8330F6},
1858,State Highway,089,Stone Mountain Fwy,{5F286476-502E-437C-99AA-1CFF63FF0D21},
1859,State Highway,089,Stone Mountain Fwy,{CC34F61B-2ABC-489B-84FC-2CB6994C1760},
1860,State Highway,089,Stone Mountain Fwy,{C41C987C-C769-4DEB-A108-BF6A6866B167},
1861,State Highway,089,Stone Mountain Fwy,{9542E1CD-7E0C-4699-A50C-F856AAD78EC0},
1862,State Highway,089/121,Moreland Ave,{86F96921-07D0-4C64-A3BC-06A0FB084994},
1863,State Highway,089/121,Moreland Ave,{68CDAEE1-481F-4927-AC89-85A6548329A4},
1864,State Highway,089/121,Moreland Ave,{DA7D8851-4081-4FA5-8E35-E5341D3E0E34},
1865,State Highway,089/121,Moreland Ave,{A3197A69-9630-46DA-A434-FDC67B91E749},
1866,State Highway,089/121,Moreland Ave,{F47D021F-6817-4207-8604-34FC86119C5B},
1867,State Highway,097,Bankhead Hwy,{BAF3B091-4A07-48C1-AD2C-979698A863C9},
1868,State Highway,097,Bankhead Hwy,{A65D6A9E-C438-4480-9915-1213B40BED3F},
1869,State Highway,097,Bankhead Hwy,{FBC62E5D-9A27-4BC5-8921-409FF4073BA8},
1870,State Highway,097,Bankhead Hwy,{B344E88D-6CCA-4ECC-B131-CCC2C615E842},
1871,State Highway,097,Bankhead Hwy,{7FB90B30-0236-4F94-9E38-0316E94EED6D},
1872,State Highway,097,Bankhead Hwy,{C22A4E0A-4E44-42D6-A097-348D36F8EE97},
1873,State Highway,097,Bankhead Hwy,{23780B09-44E8-48B2-8827-0E7258FFDAB4},
1874,State Highway,097,Dallas Hwy,{AFC9EF71-ED7E-42E7-A30F-51885357CCF1},
1875,State Highway,097,Dallas Hwy,{FE2158D3-9248-44EE-917D-100D1CC4AD49},
1876,State Highway,097,Duncan Memorial Hwy,{F7734154-25EF-40C8-816A-0878964D951D},
1877,State Highway,097,Duncan Memorial Hwy,{1909E121-4C67-4CDA-9966-3BBAA88742DF},
1878,State Highway,097,Duncan Memorial Hwy,{60275CF8-05F4-478B-AD36-F8C0FD477BB9},
1879,State Highway,097,Duncan Memorial Hwy,{42C30296-0EA1-4FE7-A2C6-95403826B5CC},
1880,State Highway,097,Duncan Memorial Hwy,{075542DA-1DFB-4AE3-8E4E-3C5BA78753FA},
1881,State Highway,097,Duncan Memorial Hwy,{A552E479-77DB-4268-88EE-D72ED8EAB26A},
1882,State Highway,097,Duncan Memorial Hwy,{CFF35AA5-1A93-4BF3-AA48-54CFB28FBE3C},
1883,State Highway,097,Duncan Memorial Hwy,{561FC348-9E23-453F-B327-0CBDA4642B9C},
1884,State Highway,097,E Broad St,{5A230AEB-37D0-4C53-AE68-BD7E800B689E},
1885,State Highway,097,E Broad St,{33F94407-8604-49FD-B8AF-33579F40E0A6},
1886,State Highway,097,E Broad St,{4EBF0BC2-5F73-493C-A2C4-4CA0FDAC9039},
1887,State Highway,097,E Highway 5,{6E708A0E-308E-4C23-BD80-36D27305D876},
1888,State Highway,097,E Highway 5,{F142FDCB-1D42-4FE3-9DB3-3526529E48CB},
1889,State Highway,097,E Highway 78,{4BD22F37-2EAD-4396-93F7-BE8F8D1BF6C9},
1890,State Highway,097,E Highway 78,{741C4022-9C50-4AF8-946B-D102A1010F5E},
1891,State Highway,097,E Highway 78,{08C83195-B281-412F-9ED4-725E39C22C91},
1892,State Highway,089,Hugh Howell Rd,{12924ECB-C1B7-4F2F-9F48-3E37E57C16B9},
1893,State Highway,089,Hugh Howell Rd,{0BF7DBA2-5910-43CC-805E-4B2111DC913C},
1894,State Highway,089,Hugh Howell Rd,{986BB93E-A72A-4B11-86F3-15B1392E1F07},
1895,State Highway,089,La Costa Dr,{5181F16A-3E05-4942-B913-6593558EB3EE},
1896,State Highway,089,La Costa Dr,{670ADB53-D45A-4288-B179-4FBD779E3B8C},
1897,State Highway,089,Memorial Dr,{3D49E397-00C4-4578-B2BC-E0B5F2CE1BAF},
1898,State Highway,089,Memorial Dr,{93DAF46D-7BC7-4645-A31E-A7EA726ECAC2},
1899,State Highway,089,Memorial Dr,{AC9713E7-A548-4024-97B8-4C5E873EADF6},
1900,State Highway,089,Memorial Dr,{D7211E34-06F3-4042-960C-5DB84CACB271},
1901,State Highway,089,Moreland Ave,{216C33D5-2D58-4000-B2BD-F42C1ABED0E1},
1902,State Highway,089,Moreland Ave,{9C886A1F-A98F-4042-AEE0-AA1E9BA8F497},
