OBJECTID,GEOID10,County,Area_Name,Total_Population,Total_Population_MOE_2016,Planning_Region,AcresLand,AcresWater,AcresTotal,SqMi_Land,SqMi_Water,SqMi_Total,TRACTCE10,CountyName,TOT_STUDENTS_ENROLLED_SCHOOL_YR,SUBSET_STUDENTS_GRADES_PK_5,SUBSET_STUDENTS_GRADES_6_8,SUBSET_STUDENTS_GRADES_9_12,PCT_GRADES_PK_5,PCT_GRADES_6_8,PCT_GRADES_9_12,STUDENT_SERVED_BY_SPECIAL_ED,PCT_SERVED_BY_SPECIAL_ED,STUDENT_SERVED_BY_GIFTED,PCT_SERVED_BY_GIFTED,STUDENT_IS_ENGLISH_LEARNER,PCT_ENGLISH_LEARNER,CT_RETAINED_STUDTS,PCT_RETAINED_STUDTS,CT_HOMELESS_UNACCOMP_STUDTS,PCT_HOMELESS,CT_STUDTS_PARENT_ACTV_MILITARY,PCT_STUDTS_PARENT_ACTV_MILITARY,CT_MID_STUDENTS_WITHDRAW_HOME,PCT_MID_STUDENTS_WITHDRAW_HOME,CT_HS_STUDENTS_WITHDRAW_HOME,PCT_HS_STUDENTS_WITHDRAW_HOME,CT_MID_STUDENTS_WITHDRAW_DJJ,PCT_MID_STUDENTS_WITHDRAW_DJJ,CT_HS_STUDENTS_WITHDRAW_DJJ,PCT_HS_STUDENTS_WITHDRAW_DJJ,CT_STUDENTS_WITHDRAW_ANY,PCT_STUDENTS_WITHDRAW_ANY,STUDENTS_ABSENT_0_5_days,PCT_STUDENTS_ABSENT_0_5_days,STUDENTS_ABSENT_6_15_days,PCT_STUDENTS_ABSENT_6_15_days,STUDENTS_ABSENT_16_MORE_DAYS,PCT_STUDTS_ABSENT_16_MORE_DAYS,CT_STUDTS_REC_DISCIPLINE,PCT_STUDTS_ABS_REC_DISCIPLINE,CT_STUDTS_OSS_MORE_10_days,PCT_STUDTS_OSS_MORE_10_days,CT_STUDTS_ISS_MORE_10_days,PCT_STUDTS_ISS_MORE_10_days,CT_GRD3_MILES_EOG_ELA_PRO_DIS,PCT_GRD3_MILES_EOG_ELA_PRO_DIS,CT_GRD5_MILES_EOG_ELA_PRO_DIS,PCT_GRD5_MILES_EOG_ELA_PRO_DIS,CT_GRD8_MILES_EOG_ELA_PRO_DIS,PCT_GRD8_MILES_EOG_ELA_PRO_DIS,CT_GRD3_MILES_EOG_MATH_PRO_DIS,PCT_GRD3_MILES_EOG_MATH_PRO_DIS,CT_GRD5_MILES_EOG_MATH_PRO_DIS,PCT_GRD5_MILES_EOG_MATH_PRO_DIS,CT_GRD8_MILES_EOG_MATH_PRO_DIS,PCT_GRD8_MILES_EOG_Math_PRO_DIS,CT_MILES_EOC_ALGEBRA_PRO_or_DIS,PCT_MILES_EOC_ALGEBRA_PRO_DIS,DENOM_TOT_GRD3_MILES_EOG_ELA,DENOM_TOT_GRD5_MILES_EOG_ELA,DENOM_TOT_GRD8_MILES_EOG_ELA,DENOM_TOT_GRD3_MILES_EOG_MATH,DENOM_TOT_GRD5_MILES_EOG_MATH,DENOM_TOT_GRD8_MILES_EOG_MATH,DENOM_TOT_MILES_EOC_ALG_TAKERS,GlobalID,last_edited_date
554,13121006801,13121,"Census Tract 68.01, Fulton County",2509,296,ARC 10,163.2480011,0,163.2480011,0.25507501,0,0.25507501,006801,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{BB583BDA-B965-4DE2-9BC7-22586146FD93},
555,13121006900,13121,"Census Tract 69, Fulton County",3984,402,ARC 10,778.53100586,0,778.53100586,1.21644998,0,1.21644998,006900,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{47711CC9-964A-4989-8A8C-DD93959E6F76},
556,13121005200,13121,"Census Tract 52, Fulton County",5534,531,ARC 10,560.26397705,0,560.26397705,0.87541199,0,0.87541199,005200,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{5DF5CDF9-6CB6-4D4D-99A3-97552F0CFB38},
557,13121005000,13121,"Census Tract 50, Fulton County",2004,207,ARC 10,336.07800293,0,336.07800293,0.52512199,0,0.52512199,005000,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{3018A0B1-EA5D-4A64-8BD1-D8BB096CF00D},
558,13121001500,13121,"Census Tract 15, Fulton County",4308,479,ARC 10,284.44799805,0,284.44799805,0.44444999,0,0.44444999,001500,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{9361CD0D-5207-4EE3-8975-BDBD95EF0DD9},
559,13121007807,13121,"Census Tract 78.07, Fulton County",3543,712,ARC 10,716.29602051,0,716.29602051,1.11921,0,1.11921,007807,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{76837A3F-6201-49A8-AF22-87B21DE4AA12},
560,13121010510,13121,"Census Tract 105.10, Fulton County",15912,2007,ARC 10,7632.22021484,76.70130157,7708.91992188,11.92529964,0.119846,12.04520035,010510,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B3C61AF7-80CC-4A19-A323-5CCD12A62B1F},
561,13121010512,13121,"Census Tract 105.12, Fulton County",6473,865,ARC 10,2265.51000977,20.22109985,2285.72998047,3.53986001,0.0315955,3.57145,010512,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{E4FAFDFC-4DC3-480D-A7F9-CBDDE5E5F6B4},
562,13121007802,13121,"Census Tract 78.02, Fulton County",9897,895,ARC 10,3290.75,74.43460083,3365.17993164,5.14179993,0.116304,5.25809002,007802,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{71EA8A6C-048F-478E-8FCB-BD28CE5B20FA},
563,13121007805,13121,"Census Tract 78.05, Fulton County",3166,608,ARC 10,3715.87988281,40.28979874,3756.16992188,5.80605984,0.0629528,5.86901999,007805,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{F94CCA92-4DFD-4E69-990C-8429C1ADB8E0},
564,13121011618,13121,"Census Tract 116.18, Fulton County",4695,338,ARC 10,1279.54003906,12.18869972,1291.7199707,1.99927998,0.0190448,2.01831007,011618,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{F0CEABC9-EC92-4F00-8AF0-5CA0D59F4002},
565,13121011610,13121,"Census Tract 116.10, Fulton County",5879,429,ARC 10,1159.67004395,7.48728991,1167.16003418,1.81198001,0.0116989,1.82369006,011610,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{D1644BA2-2BF2-450D-9B81-156FC9CE8956},
566,13121011614,13121,"Census Tract 116.14, Fulton County",14618,962,ARC 10,2087.4699707,14.08349991,2101.56005859,3.26167011,0.0220055,3.28368998,011614,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{8F31387E-C756-4E55-A80D-B1C407838A4B},
567,13121011620,13121,"Census Tract 116.20, Fulton County",11072,717,ARC 10,1827.22998047,92.49030304,1919.7199707,2.85505009,0.14451601,2.99956012,011620,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B2EE3DD4-FDA5-4162-8785-8A2E21FE7450},
568,13121011420,13121,"Census Tract 114.20, Fulton County",7692,699,ARC 10,410.31298828,0.76948601,411.08300781,0.641114,0.00120232,0.642317,011420,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1352D601-48BA-4794-B973-2F842BAFA9EE},
569,13121011613,13121,"Census Tract 116.13, Fulton County",7026,441,ARC 10,1611.59997559,5.94709015,1617.55004883,2.51813006,0.00929233,2.52742004,011613,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B7E1280C-060C-4FB8-A99D-182871A0990B},
570,13121011426,13121,"Census Tract 114.26, Fulton County",2468,180,ARC 10,363.36999512,0,363.36999512,0.56776601,0,0.56776601,011426,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{03C1DAC1-B3A2-4FDA-B663-DAF2F31586B1},
571,13121011425,13121,"Census Tract 114.25, Fulton County",7198,465,ARC 10,2640.64990234,116.29599762,2756.94995117,4.12601995,0.181712,4.3077302,011425,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{400DFBF7-7DFC-4687-B1DB-1F4F30209B60},
572,13121011423,13121,"Census Tract 114.23, Fulton County",4991,390,ARC 10,1598.10998535,19.98789978,1618.09997559,2.49705005,0.0312311,2.52828002,011423,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{AA799279-C903-4524-ADBF-FA63C5555408},
573,13121011418,13121,"Census Tract 114.18, Fulton County",6197,442,ARC 10,2629.59008789,55.30369949,2684.88989258,4.10872984,0.086412,4.19513988,011418,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{8D5AD09F-2A30-4742-8ABE-96875A9C167D},
574,13121002600,13121,"Census Tract 26, Fulton County",1560,244,ARC 10,236.20700073,0,236.20700073,0.369073,0,0.369073,002600,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{20E8C34D-BA75-41A4-9C67-270D4ED281CD},
575,13121001700,13121,"Census Tract 17, Fulton County",4278,469,ARC 10,308.34698486,0,308.34698486,0.481792,0,0.481792,001700,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{5B617137-72AD-4C49-B460-32AD74B22724},
576,13121001400,13121,"Census Tract 14, Fulton County",2219,238,ARC 10,178.6499939,0,178.6499939,0.27914101,0,0.27914101,001400,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{DD2C9566-4783-4628-A850-8CEE19BDD203},
577,13121003000,13121,"Census Tract 30, Fulton County",3133,238,ARC 10,292.41699219,0.44058901,292.85800171,0.456902,0.00068842,0.457591,003000,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{E035EFDB-A1AA-4C37-8B76-A1E3F27F68C1},
578,13121011000,13121,"Census Tract 110, Fulton County",2992,378,ARC 10,705.87902832,0,705.87902832,1.10293996,0,1.10293996,011000,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{30CC6022-D16E-4161-8490-11B649F6A1B3},
579,13121007400,13121,"Census Tract 74, Fulton County",3018,532,ARC 10,574.69598389,0,574.69598389,0.89796197,0,0.89796197,007400,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{11BF8C17-D27E-45AC-B1F1-520A2786AD11},
580,13121006400,13121,"Census Tract 64, Fulton County",1159,163,ARC 10,310.43200684,0,310.43200684,0.48504999,0,0.48504999,006400,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{9D7833AF-56EC-4F34-9D8C-3B997427D230},
581,13121005300,13121,"Census Tract 53, Fulton County",3606,284,ARC 10,547.40100098,0,547.40100098,0.85531402,0,0.85531402,005300,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{A175CDAC-0FA8-4AAC-9B04-0C8AC911BA91},
582,13121005502,13121,"Census Tract 55.02, Fulton County",2157,301,ARC 10,420.61599731,0,420.61599731,0.65721202,0,0.65721202,005502,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{164A1477-FCED-4A0F-B6D8-AFF06C6DFE72},
583,13121008202,13121,"Census Tract 82.02, Fulton County",2111,266,ARC 10,1711.23999023,25.8465004,1737.08996582,2.67381001,0.0403852,2.71420002,008202,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{DAF108F6-8202-4205-95C4-AC83BCE6F977},
584,13121010513,13121,"Census Tract 105.13, Fulton County",13553,1155,ARC 10,7141.49023438,87.10810089,7228.60009766,11.15859985,0.136106,11.29469967,010513,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{2F264EA0-8368-40E1-9BA0-50D5904CA7F9},
585,13121010304,13121,"Census Tract 103.04, Fulton County",14888,1761,ARC 10,9748.29003906,28.98270035,9777.26953125,15.23169994,0.0452855,15.27700043,010304,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{E88AA7A6-E2DC-4CCE-BD0D-D28ABD9C525D},
586,13121010303,13121,"Census Tract 103.03, Fulton County",10275,1029,ARC 10,8494.37988281,157.75500488,8652.13964844,13.27250004,0.246492,13.51900005,010303,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{2D003ACE-D274-495D-957F-0163688447FA},
587,13121010514,13121,"Census Tract 105.14, Fulton County",12382,1517,ARC 10,11607.59960938,165.71200562,11773.29980469,18.13689995,0.25892499,18.39579964,010514,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{A0015670-CAF4-4711-B1E1-0D5292EC4C7A},
588,13121010301,13121,"Census Tract 103.01, Fulton County",17147,1460,ARC 10,21133.90039063,290.84298706,21424.69921875,33.02170181,0.45444199,33.47610092,010301,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{A955634E-17A0-407F-AAA5-8639495F3EF6},
589,13121010400,13121,"Census Tract 104, Fulton County",8557,679,ARC 10,45015.30078125,738.26898193,45753.6015625,70.33640289,1.15355003,71.48999786,010400,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{F3FEC98A-D720-4D61-8E3F-3FC3735175A2},
590,13121011421,13121,"Census Tract 114.21, Fulton County",4016,427,ARC 10,959.50897217,13.98639965,973.49597168,1.49923003,0.0218537,1.52109003,011421,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0878F91B-E0AB-438E-BB8F-75C38427E220},
591,13121011416,13121,"Census Tract 114.16, Fulton County",5523,394,ARC 10,1634.72998047,10.11849976,1644.84997559,2.55427003,0.0158102,2.57008004,011416,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{50E61834-A9E7-4260-A3F0-CD8C38AAD264},
592,13121011506,13121,"Census Tract 115.06, Fulton County",6076,403,ARC 10,2731.09008789,88.12740326,2819.20996094,4.26733017,0.13769899,4.40502024,011506,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{E48E68BE-E4B2-4749-A4D3-82DCCD383ED2},
593,13121011417,13121,"Census Tract 114.17, Fulton County",4866,308,ARC 10,1858.77001953,24.33769989,1883.09997559,2.90433002,0.0380277,2.9423399,011417,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{E43FC5A3-A6F9-4276-9F6A-304E97ECE5E5},
594,13121007001,13121,"Census Tract 70.01, Fulton County",4859,606,ARC 10,1127.19995117,0.29875001,1127.5,1.76125002,0.0004668,1.76171994,007001,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{82568815-91EA-4AA6-9F21-B9381A462DB2},
595,13121006700,13121,"Census Tract 67, Fulton County",3868,509,ARC 10,835.565979,7.52756977,843.09301758,1.30557001,0.0117618,1.31733,006700,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{97D439A3-E841-456A-A5AF-C264AC937EC5},
596,13121006300,13121,"Census Tract 63, Fulton County",1705,292,ARC 10,327.60400391,0,327.60400391,0.51188099,0,0.51188099,006300,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{81F6912E-7887-4874-8F7C-2AE6578302E8},
597,13121005700,13121,"Census Tract 57, Fulton County",1707,276,ARC 10,205.65800476,0,205.65800476,0.32134101,0,0.32134101,005700,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{BD8E580C-18D6-4D85-A9B1-7AAC6DD411B0},
598,13121006500,13121,"Census Tract 65, Fulton County",4611,779,ARC 10,810.56799316,0,810.56799316,1.26651001,0,1.26651001,006500,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{47AD1BFE-4260-475E-B42D-38758DAE4311},
599,13121005501,13121,"Census Tract 55.01, Fulton County",2296,283,ARC 10,294.73098755,0,294.73098755,0.46051699,0,0.46051699,005501,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{BED92495-7F8F-4F25-9ABB-9084C10B8A4D},
600,13121004900,13121,"Census Tract 49, Fulton County",2940,282,ARC 10,270.34100342,0,270.34100342,0.42240801,0,0.42240801,004900,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{3EAB790B-12FD-4844-9019-13F2B646254C},
601,13121004800,13121,"Census Tract 48, Fulton County",1141,164,ARC 10,97.14530182,0,97.14530182,0.15178999,0,0.15178999,004800,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{85970209-BDDC-4746-946D-6D3350E2A312},
602,13121002800,13121,"Census Tract 28, Fulton County",4921,343,ARC 10,184.8500061,0,184.8500061,0.28882799,0,0.28882799,002800,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{C6EED458-2A67-4E53-8070-877FD9D25C62},
603,13121011419,13121,"Census Tract 114.19, Fulton County",5602,382,ARC 10,1689.84997559,18.54920006,1708.40002441,2.64038992,0.0289831,2.66936994,011419,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{47AA8DD5-B571-41F6-A5F2-3514F0D0EF8C},
604,13121011503,13121,"Census Tract 115.03, Fulton County",10670,549,ARC 10,7547.93017578,130.94900513,7678.87988281,11.79360008,0.20460799,11.9982996,011503,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{59210758-6254-4298-9FBF-4F3AD06DC82B},
605,13121011615,13121,"Census Tract 116.15, Fulton County",10253,560,ARC 10,4987.14990234,97.88539886,5085.02978516,7.79241991,0.152946,7.94536018,011615,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{F1161929-DC8B-4BBF-86BD-5AF76C4F9DA9},
606,13121011504,13121,"Census Tract 115.04, Fulton County",12716,678,ARC 10,14499.20019531,188.44900513,14687.70019531,22.65500069,0.29445201,22.94949913,011504,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{7D830746-4429-4B7A-A12B-D105FD98C1A7},
607,13121010515,13121,"Census Tract 105.15, Fulton County",5294,728,ARC 10,2737.06005859,66.98629761,2804.05004883,4.27665997,0.104666,4.38133001,010515,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{051D7A4D-37E1-4F78-B360-0014766AE479},
608,13121010516,13121,"Census Tract 105.16, Fulton County",9040,1044,ARC 10,2075,3.8684299,2078.87011719,3.24218988,0.00604442,3.24822998,010516,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{DF0E4186-0FC6-47BF-B35D-5637672A33D3},
609,13121010120,13121,"Census Tract 101.20, Fulton County",2305,254,ARC 10,249.88800049,18.18889999,268.07699585,0.39045,0.0284202,0.41887,010120,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{3860202B-54DB-4D9B-9595-A85BBDB8657A},
610,13121010117,13121,"Census Tract 101.17, Fulton County",3568,300,ARC 10,337.61898804,0,337.61898804,0.52753001,0,0.52753001,010117,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{A0A7ADD7-2C98-4602-813D-A3734582F9EE},
611,13121001800,13121,"Census Tract 18, Fulton County",4456,540,ARC 10,226.59100342,0,226.59100342,0.35404801,0,0.35404801,001800,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{3FECE792-31D3-4F10-ADD8-45CA2B00C4F9},
612,13121001300,13121,"Census Tract 13, Fulton County",4240,503,ARC 10,325.43099976,0,325.43099976,0.50848597,0,0.50848597,001300,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{63494C9C-E1F0-4DFB-B769-1D6E37C743D3},
613,13121001900,13121,"Census Tract 19, Fulton County",5234,408,ARC 10,246.18299866,0,246.18299866,0.38466099,0,0.38466099,001900,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{E8B25C3E-4B4E-49BF-966D-540050F502F6},
614,13121002100,13121,"Census Tract 21, Fulton County",2587,432,ARC 10,199.64199829,0,199.64199829,0.311941,0,0.311941,002100,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{CC235BC6-1D87-4CA5-A67F-1966AA40FB08},
615,13121004400,13121,"Census Tract 44, Fulton County",2817,523,ARC 10,204.41999817,0,204.41999817,0.319406,0,0.319406,004400,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{9EC964BA-59AC-4909-922D-8BF4E5A2AC87},
616,13121003200,13121,"Census Tract 32, Fulton County",2144,256,ARC 10,262.90499878,0,262.90499878,0.41078901,0,0.41078901,003200,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{D9169A9D-23AD-4BD5-882F-14132F98DCB3},
617,13121004200,13121,"Census Tract 42, Fulton County",2527,302,ARC 10,308.2460022,0,308.2460022,0.48163399,0,0.48163399,004200,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{9AF5AA0E-11CE-4CA2-99FF-D5431BD1C701},
618,13121003800,13121,"Census Tract 38, Fulton County",3937,400,ARC 10,206.27400208,0,206.27400208,0.322303,0,0.322303,003800,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{85FE19E2-097A-4B5E-9987-30CFB065A057},
619,13121002500,13121,"Census Tract 25, Fulton County",2282,341,ARC 10,215.52200317,0,215.52200317,0.33675301,0,0.33675301,002500,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{F8EF9188-D73C-436A-A109-643A8BD799C2},
620,13121002300,13121,"Census Tract 23, Fulton County",1400,314,ARC 10,277.38500977,0,277.38500977,0.43341401,0,0.43341401,002300,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{63A777EC-1E88-4C00-9D67-6865538A695E},
621,13139001608,13139,"Census Tract 16.08, Hall County",5876,359,ARC 20,3993.08007813,34.28960037,4027.37011719,6.2391901,0.0535775,6.29276991,001608,Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B702ADBE-7483-41A0-9FBD-BB8108E1B5FA},
622,13139001603,13139,"Census Tract 16.03, Hall County",5481,312,ARC 20,8594.99023438,96.40789795,8691.40039063,13.4296999,0.150637,13.58030033,001603,Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{AFCB90DA-7E8E-4EDE-87BB-02EB8A7047A1},
623,13121010118,13121,"Census Tract 101.18, Fulton County",5875,589,ARC 10,483.4289856,3.45107007,486.88000488,0.75535798,0.0053923,0.76075,010118,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{519FEC28-844B-4FF6-B6DA-179936FFF60D},
624,13121010113,13121,"Census Tract 101.13, Fulton County",6062,901,ARC 10,543.00402832,2.60770011,545.61102295,0.84844398,0.00407453,0.85251701,010113,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{5DC7C3F0-5A9D-4C3F-9581-244719964748},
625,13121010115,13121,"Census Tract 101.15, Fulton County",2572,270,ARC 10,852.55200195,9.96428013,862.51599121,1.33211005,0.0155692,1.34767997,010115,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{AAFDF2BE-8525-4330-9A80-8D84BAAB5C68},
