X,Y,OBJECTID_1,Name,County,Address_Li,City,ZIP,Source,GlobalID,last_edited_date,Subtype,Type
-84.210030626999583,33.94345522800046,1239,Norcross Community Garden,Gwinnett,,Norcross,30071,UGA Extension Service,{5C7E48BC-AB0B-4141-95E8-4FCE9E3CF615},2015-02-24T16:04:18.000Z,Community,Garden
-84.221476209999537,33.937599894000584,1240,Norcross Elementary School Vegetable Garden,Gwinnett,,Norcross,30071,UGA Extension Service,{D83A1317-62F3-4848-B9C8-08B76F5839D1},2015-02-24T16:04:18.000Z,School,Garden
-84.700675003999606,34.050269739000498,1241,North Cobb Neighborhood Senior Community Garden,Cobb,,Acworth,30101,UGA Extension Service,{BB59B0D5-35B5-4109-BEA5-D05A4581000C},2015-02-24T16:04:18.000Z,Community,Garden
-84.542029936999654,33.962691948000497,1243,North Marietta Neighborhood Community Garden,Cobb,,Marietta,30060,UGA Extension Service,{295ADBA2-474A-4D95-BEFC-362C21261916},2015-02-24T16:04:18.000Z,Community,Garden
-84.551332414999649,33.879524249000497,1244,Norton Park Elementary School,Cobb,,Smyrna,30082,UGA Extension Service,{51EE6C79-B273-43F8-9625-FC5669AEA9D6},2015-02-24T16:04:18.000Z,School,Garden
-84.269644390999645,33.679634161000479,1246,Oakview Elementary School,DeKalb,,Decatur,30034,UGA Extension Service,{0E23A684-5D94-405F-B9F4-4BD7A979D925},2015-02-24T16:04:18.000Z,School,Garden
-84.294888762999619,33.931106929000578,1248,Peachtree Charter Middle School,DeKalb,,Dunwoody,30338,UGA Extension Service,{C5EFC290-06B5-4B47-978E-2913C159E0F7},2015-02-24T16:04:18.000Z,School,Garden
-84.006260359999658,33.890552725000475,1249,Pharr Elementary School,Gwinnett,,Snellville,30078,UGA Extension Service,{5A7DD664-9C34-4FED-99E5-A90855E665A8},2015-02-24T16:04:18.000Z,School,Garden
-84.230244150999624,33.98447141700052,1250,Pinckneyville Middle School Garden,Gwinnett,,Norcross,30092,UGA Extension Service,{D7A46AA7-C981-4AB0-A5DB-71B685AA7D95},2015-02-24T16:04:18.000Z,School,Garden
-84.063044302999629,33.854884922000451,1251,R. D. Head Elementary School,Gwinnett,,Lilburn,30047,UGA Extension Service,{FBE5B899-A40D-4CCC-873D-B830BFDFEE9F},2015-02-24T16:04:18.000Z,School,Garden
-84.020287734999613,33.654674751000528,1252,Rockdale County Community Garden,Rockdale,,Conyers,30094,UGA Extension Service,{E93B3410-B088-4390-9BA5-474DC94C0F2C},2015-02-24T16:04:18.000Z,Community,Garden
-84.221934289999581,33.758007940000482,1253,Rowland Elementary School,DeKalb,,Stone Mountain,30083,UGA Extension Service,{452A770E-A95E-4639-8448-A900CB97AB7A},2015-02-24T16:04:18.000Z,School,Garden
-84.598855531999675,33.847674256000516,1254,Sanders Elementary School,Cobb,,Austell,30106,UGA Extension Service,{4AEF058F-F7E6-4747-A235-3F6AB10E669C},2015-02-24T16:04:18.000Z,School,Garden
-84.077853645999539,33.82903499600053,1255,Shiloh Elementary School Granny's Garden,Gwinnett,,Snellville,30039,UGA Extension Service,{E4F974E0-F04B-4D9D-8912-C9628B691A68},2015-02-24T16:04:18.000Z,School,Garden
-84.159790201999613,33.837986235000528,1256,Smoke Rise Charter School,DeKalb,,Stone Mountain,30087,UGA Extension Service,{12D7D306-EDB2-4619-839E-EDA8217784CE},2015-02-24T16:04:18.000Z,School,Garden
-84.445742011999641,33.675743198000475,1257,South Fulton Community Garden,Fulton,,East Point,30344,UGA Extension Service,{93F62C5D-7B28-4795-BD56-1ECC535F271C},2015-02-24T16:04:18.000Z,Community,Garden
-84.11785994499968,33.707256367000468,1258,Stoneview Elementary,DeKalb,,Lithonia,30058,UGA Extension Service,{0E539BD8-71FC-438C-9A92-D0BCD6CBEFB9},2015-02-24T16:04:18.000Z,School,Garden
-84.046407826999598,34.127769177000516,1259,Sycamore Elementary School,Gwinnett,,Sugar Hill,30518,UGA Extension Service,{674BC218-3C08-4B4D-848F-4D5C23DF7E93},2015-02-24T16:04:18.000Z,School,Garden
-84.486953753999614,33.864267712000526,1260,Teasley Elementary School,Cobb,,Smyrna,30080,UGA Extension Service,{17DEF735-DFB8-4FDF-9CD0-767DB88D08A7},2015-02-24T16:04:18.000Z,School,Garden
-84.405157314999656,33.993637339000543,1261,Timber Ridge Elementary School,Cobb,,Marietta,30068,UGA Extension Service,{3A7A9D1D-4D9D-4EE9-8EAB-EDD4AC2355FB},2015-02-24T16:04:18.000Z,School,Garden
-84.280977898999652,33.762454668000487,1262,Waldorff School,DeKalb,,Decatur,30030,UGA Extension Service,{8A012E49-FD3C-4228-A97F-18B8836D3B0E},2015-02-24T16:04:18.000Z,School,Garden
-84.449316012999589,34.055253002000597,1264,Unity North Organic Community Garden,Cobb,,Marietta,30066,UGA Extension Service,{74514BBD-832B-4DBF-A0B3-EFE301B47487},2015-02-24T16:04:18.000Z,Community,Garden
-84.536152148999633,33.852166054000577,1265,Smyrna Community Garden,Cobb,,Smyrna,30082,UGA Extension Service,{F3143479-2B5E-4840-852F-F3037A6F4BEB},2015-02-24T16:04:18.000Z,Community,Garden
-84.051238529999637,34.072580529000504,1266,Roberts Elementary School,Gwinnett,,Suwanee,30024,UGA Extension Service,{27413432-7115-45BE-A4BE-2C27C88EB62D},2015-02-24T16:04:18.000Z,School,Garden
-84.53262820899954,34.216206694000448,1267,Knox Elementary School,Cherokee,,Canton,30114,UGA Extension Service,{930E3891-4805-47BE-9CBE-0507A5598780},2015-02-24T16:04:18.000Z,School,Garden
-84.677392882999641,33.870910061000586,1268,Compton Elementary School,Cobb,,Powder Springs,30127,UGA Extension Service,{A5554C88-71C1-42C1-BDA7-7421A7A11745},2015-02-24T16:04:18.000Z,School,Garden
-84.191685262087958,33.807212067195167,1269,Hairston Lake Community Garden,DeKalb,1023 North Hairston Road,Stone Mountain,30083,Food Well Alliance,{94616F79-6E0A-4732-A559-F54FF60909D3},2015-03-12T21:07:23.000Z,,Garden
-84.307201610134427,33.671392659350772,1270,Atlanta Family Church,DeKalb,3060 Bouldercrest Rd,Ellenwood,30294,Food Well Alliance,{3829BD35-4598-459E-84C2-A1BE8E1D9BC8},2015-03-12T21:24:08.000Z,,Garden
-84.514623585523793,33.73984445478078,1271,Big Bethel Village,Fulton,500 Richard Allen Blvd SW,Atlanta,30331,Food Well Alliance,{B73C850B-3F5C-48D8-81A7-EA15718AD06A},2015-03-12T21:25:35.000Z,,Garden
-84.356354084373606,33.704163289861015,1272,Thomasville Center of Hope Boys and Girls Club,Fulton,1835 Henry Thomas Drive SE,Atlanta,30315,Food Well Alliance,{43ADC2CA-4F7C-499B-BA71-662939D25781},2015-03-12T21:34:20.000Z,,Garden
-84.409070786553798,33.765024271846301,1669,Elm Street Urban Farm,Fulton,380 Elm Street NW,Atlanta,30314,Food Well Alliance,{C7942BE8-48CA-4A6C-A54E-41434DF5FC82},2016-06-14T16:08:21.000Z,,Garden
-84.37623784212235,33.735082398760824,1670,Atlanta Neighborhood Charter School Farm,DeKalb,688 Grant Street,Atlanta,30316,Food Well Alliance,{C2A8F0FD-F908-4850-8004-30099CED12C6},2015-04-24T14:23:25.000Z,,Garden
-84.452133280405349,33.657644709946283,1672,Favor Garden,Clayton,1926 John Calvin Ave,College Park,30337,Food Well Alliance,{9BFF6EB6-4F49-4D7B-B3FB-1D6AD327DE91},2015-04-24T15:32:21.000Z,,Garden
-84.373970187930297,33.739872894002929,1673,St. Nicholas Orthox Academy Garden,Fulton,543 Cherokee Ave SE,Atlanta,30312,Food Well Alliance,{5C2EBD74-FAD3-4A54-82C3-5993B28E159C},2015-04-24T15:32:22.000Z,,Garden
-84.469372419865635,33.763037273719533,1674,Back to Eden,Fulton,291 Hamilton E Holmes Dr NW,Atlanta,30318,Food Well Alliance,{7A2D8F74-00D4-48FD-B56A-3D9C248C6F02},2015-04-24T15:32:22.000Z,,Garden
-84.397649706188702,33.727965083706522,1675,Pittman Park/Brother Moore Garden,Fulton,950 Garibaldi St SW,Atlanta,30310,Food Well Alliance,{CCA5FE1A-B4E0-46BE-9554-181B3F6799EF},2015-04-24T15:32:34.000Z,,Garden
-84.527151734556526,33.986051823548678,1676,Sawyer Road Elementary SEALS,Cobb,840 Sawyer Rd,Marietta,30062,Food Well Alliance,{953562E5-E341-4462-B65E-7A58319F44A2},2015-04-24T15:32:24.000Z,,Garden
-84.43003347649136,33.720934664692152,2069,Gilliam's Garden,Fulton,Oakland Terrace,Atlanta,,ALFI,{7F0C258B-EE59-4856-B343-26ECEE514551},2015-04-29T19:45:23.000Z,Unclassified,Garden
-84.337709148558702,33.755097024066231,2070,Coan Edible School Yard,DeKalb,Hardee Street,,,Southeastern Horticultural Society,{307B4EEB-9E70-4495-9C65-2727B1144192},2015-04-29T20:33:22.000Z,School,Garden
-84.359993862602266,33.943105684581496,2071,UPS Headquarters,Fulton,Glenlake Parkway,,,Fulton County Cooperative Extension Service,{D85E0EBF-520F-41BE-8953-5A21906D6A4A},2015-04-29T20:39:02.000Z,,Garden
-84.399776239090897,33.741302218416081,2469,HABESHA,Fulton,477 Windsor Street SW,Atlanta,30312,ALFI,{30B9C234-D623-48E6-9F26-F7A06678BEFA},2015-05-12T18:15:43.000Z,,Orchard
-84.278587075745236,33.766646848509538,2470,United Methodist Children's Home,Dekalb,500 South Columbia Drive,Decatur,30030,ALFI,{43291CB8-179B-4341-9A17-C05DA6C6DE1A},2015-05-12T18:17:36.000Z,,Orchard
-84.40517607574526,33.728356383830203,2471,Welch Street Community Garden,Fulton,975 Welch Street,Atlanta,30310,ALFI,{B40C39A4-A80E-42B2-AAC3-ECF3885FA309},2015-05-12T18:18:19.000Z,Community,Orchard
-84.434928,33.730275308084913,2472,Outdoor Activity Center,Fulton,1442 Richland Road,Atlanta,30310,ALFI,{15E327DC-60AD-4271-9304-A6948F4521A2},2015-05-12T18:22:22.000Z,Community,Orchard
-84.381109767660291,33.746491232339679,2473,Wesley International Academy,Fulton,211 Memorial Drive,Atlanta,30312,ALFI,{15AAFA5C-8475-4849-94B8-9090BFBF8448},2015-05-12T18:25:40.000Z,,Orchard
-84.195831691915089,33.746479227235909,2474,Roots of Change Farm,Dekalb,1634 South Hairston Road,Stone Mountain,30088,ALFI,{DC5322D4-CCC2-4A04-AB95-E9D04C57C538},2015-05-12T19:24:36.000Z,,Orchard
-84.349621767660324,33.758370151490567,2475,Gateway Park,Fulton,Brantley Street NE,Atlanta,30307,ALFI,{7590AE10-5281-4D46-9E99-87AFF321C5C1},2015-05-12T19:30:58.000Z,,Orchard
-84.428396,33.771965142752208,2477,Northwest Youth Power Early Learning Center,Fulton,1225 Donald Lee Hollowell Parkway,Atlanta,30318,ALFI,{AB266C97-7CF0-4CDC-9501-A044841BA689},2015-05-12T19:40:04.000Z,,Orchard
-84.42472221412828,33.745737821559885,2478,Omenala Griot African Teaching Museum,Fulton,337 Dargan Place,Atlanta,30310,ALFI,{F465721F-8341-4001-9781-DE424096D89C},2016-06-14T16:13:56.000Z,,Orchard
-84.443675035687932,33.685604071376133,2480,East Point Historical Society,Fulton,1685 Norman Berry Drive,East Point,30344,Concrete Jungle,{AF5F9B52-E940-4C52-BA1F-81667300C454},2015-05-12T20:19:14.000Z,,Orchard
-84.423364035687996,33.678713,2481,River Park,Fulton,Blount Street,East Point,30344,Concrete Jungle,{B00343D3-592B-4A46-8826-A303546E0FE8},2015-05-12T20:19:55.000Z,,Orchard
-84.448505857247767,33.766077892935868,2482,Kindezi School,Fulton,1890 Detroit Avenue,Atlanta,30314,Concrete Jungle,{F299D53C-C03C-49CB-B527-96AFA39EB05C},2015-05-12T20:20:50.000Z,,Orchard
-84.437994035688064,33.696307107064229,2483,Colonial Hills Neighborhood Orchard,Fulton,,Atlanta,30344,Concrete Jungle,{8D948855-8F0B-4D34-8163-CCA47D72B612},2015-05-12T20:21:24.000Z,,Orchard
-84.327941,33.754526071376119,2484,Toomer Elementary School,Dekalb,65 Rogers Street,Atlanta,30317,Concrete Jungle,{289567EB-A104-4AF8-B762-42018373B885},2015-05-12T20:21:50.000Z,,Orchard
-84.337860071376042,33.75522,2485,Coan Middle School,Dekalb,1503 Hardee Street,Atlanta,30317,Concrete Jungle,{2525C46B-E103-4104-9CF6-A70676AEE258},2015-05-12T20:22:15.000Z,,Orchard
-84.330342071376094,33.743398,2486,Dekalb Memorial Park,Dekalb,353 Wilkinson Drive,Atlanta,30317,Concrete Jungle,{58789BF6-FE81-4554-975F-D1FE5B7C1881},2015-05-12T20:22:40.000Z,,Orchard
-84.344206071376107,33.738805928623947,2487,East Atlanta Village Farmers Market,Dekalb,561 Flat Shoals Avenue,Atlanta,30316,Concrete Jungle,{DAA08B81-CDB8-4C00-B874-6D9AF5CBEF2E},2015-05-12T20:23:12.000Z,,Orchard
-84.347111964311921,33.737659892935937,2488,Brownwood Park,Dekalb,602 Brownwood Avenue,Atlanta,30316,Concrete Jungle,{CAF5148A-2959-4E94-A079-66BA78252EC0},2015-05-12T20:26:01.000Z,,Orchard
-84.347633071376094,33.740492107064199,2489,Branan Towers,Dekalb,1200 Glenwood Avenue,Atlanta,30316,Concrete Jungle,{8D50247C-372B-48CE-A1E2-3D18ED869EBD},2015-05-12T20:32:59.000Z,,Orchard
-84.326080035688051,33.70589485724787,2490,McNair High School,Dekalb,1804 Bouldercrest Road,Atlanta,30316,Concrete Jungle,{7B4354E4-F7EE-4155-BC3C-D8016734454F},2015-05-12T20:35:52.000Z,,Orchard
-84.42166603568802,33.734664643119572,2491,Patchworks City Farms,Fulton,765 Peeples Street,Atlanta,30310,Concrete Jungle,{8445BA87-3CA2-4792-A4FA-B2B3F7D52541},2016-06-14T16:13:14.000Z,,Orchard
-84.421720035688054,33.732898964311971,2492,Brown Middle School Beltline Orchard,Fulton,Beecher Street & Peeples Street,Atlanta,30310,Concrete Jungle,{3819CF02-2F19-421E-9D12-5ACF0A3F15DE},2016-06-14T16:13:23.000Z,,Orchard
-84.424150107064179,33.742796249816365,2493,Good Shepherd Agro Ecology Center,Fulton,445 Lawton Street,Atlanta,30310,Concrete Jungle,{4797C381-C62F-4260-8E66-EB0F52609DD1},2016-06-14T15:14:48.000Z,,Orchard
-84.373523964311971,33.731319857247797,2494,Erskine Fountain Community Orchards,Fulton,Cherokee Avenue & Orchard Street,Atlanta,30315,Concrete Jungle,{F8EB9663-00D9-4EDA-8597-001F908C2247},2015-05-12T20:51:37.000Z,,Orchard
-84.424982035688004,33.705582,2495,Doghead Farm,Fulton,1117 Birch Street,Atlanta,30310,Concrete Jungle,{59CAB2FA-85AA-4AD4-A47C-CF594C1A75A2},2015-05-12T20:53:47.000Z,,Orchard
-84.430230946100551,33.721158946100672,2497,Gilliam's Community Garden,Fulton,1286 Oakland Terrace,Atlanta,30310,Concrete Jungle,{B0F7A107-07CA-48E3-AF42-A2B823D949D1},2015-05-13T11:37:28.000Z,,Orchard
-84.463266,33.723857743262613,2498,Providence Missionary Baptist Church,Fulton,2295 Benjamin E Mays Drive,Atlanta,30311,Concrete Jungle,{5BF293A5-30CF-419C-AD31-5A576494EA6B},2015-05-13T11:41:10.000Z,,Orchard
-84.331951,33.762026743262709,2499,Lake Claire Community Land Trust,Dekalb,280 Arizona Avenue,Atlanta,30307,Concrete Jungle,{63C444C3-90FD-440D-B8E0-9D2BF87B9AA6},2015-05-13T11:44:04.000Z,,Orchard
-84.34040097305018,33.769271026949752,2500,Mary Lin Elementary School,Dekalb,586 Candler Park Drive,Atlanta,30307,Concrete Jungle,{73EE7FA5-C6C6-47D5-B6BF-6A5D07D54568},2015-05-13T11:46:58.000Z,,Orchard
-84.410170513474839,33.762491743262672,2501,Vine City Neighborhood Orchard,Fulton,292 Sunset Avenue,Atlanta,30314,Concrete Jungle,{E9F60D8B-0646-451A-80C0-119D90F0D5D8},2016-06-14T15:26:07.000Z,,Orchard
-84.42164051347487,33.758183743262521,2502,Washington Park,Fulton,102 Ollie Street,Atlanta,30314,Concrete Jungle,{886C74D0-E641-4B5E-8D5E-2FF99B5ECF8F},2016-06-14T15:35:42.000Z,,Orchard
-84.360431,33.728109716312872,2503,Tapestry Community Garden,Fulton,842 East Confederate Avenue,Atlanta,30316,Concrete Jungle,{4187560E-33F0-4F18-B6C6-CA7085BBFE9B},2015-05-13T12:01:46.000Z,,Orchard
-84.37677877021224,33.718161770212419,2504,Choosewood Park Neighborhood Orchard,Fulton,1334 Grant Street,Atlanta,30315,Concrete Jungle,{1DFE030E-C80B-4A8D-8CC7-9E62CACD119D},2015-05-13T12:05:54.000Z,,Orchard
-84.376678,33.751815743262682,2505,Truly Living Well,Fulton,75 Hilliard Street,Atlanta,30312,Concrete Jungle,{267F75F4-7403-4165-84F4-77A371D4E29D},2015-05-13T12:09:50.000Z,,Orchard
-84.297126202838001,33.76194005389948,2506,Wylde Center,Dekalb,435 Oakview Road,Decatur,30030,Concrete Jungle,{6B830CC7-59E9-4D3F-BE58-52D10BE99F4A},2015-05-13T12:12:54.000Z,,Orchard
-84.375561438915327,33.770993532033742,2507,Cosby Spear Memorial Tower,Fulton,355 North Avenue,Atlanta,30308,ALFI,{13BA5BA4-8BDD-4880-81EE-741516F728D2},2015-05-13T19:45:39.000Z,,Orchard
-84.335369674563992,33.595114427768181,2508,Community Garden of Morrow,Clayton,Jonesboro Road,,,ACFB,{922FD2F7-7C49-4924-B4FF-1210540E3D66},2016-02-09T21:33:17.000Z,Community Garden,Garden
-84.355885625471899,33.747134669276136,2908,Homegrown Restaurant,Fulton,Memorial Drive,Atlanta,,ARC,{32081C1B-8FCC-4CD3-9FC7-92CE3E932785},2016-04-15T16:24:19.000Z,Urban Farm,Farm
-84.324226245617979,33.82286165707194,2909,Atwood Community Garden at Kittridge Park,DeKalb,Off of Holly Lane Road,Atlanta,,ACFB,{D5AFA423-5226-4559-8AC1-8C33397414FE},2016-05-16T15:09:14.000Z,Community Garden,Garden
-84.236076625358123,33.732076099572396,2910,Austin Drive Garden,DeKalb,1989 Austin Drive,Decatur,,ACFB,{ED11D928-B690-468C-8C60-D0270ACCA97E},2016-05-16T15:14:16.000Z,Community Garden,Garden
-84.325826635954343,33.894136878539598,2911,Blackburn Park Community Garden,DeKalb,Donaldson Drive,,,ACFB,{7060E02D-7511-46C0-8832-22C1A6061E6D},2016-05-16T15:26:52.000Z,Community Garden,Garden
-84.382578240691885,33.711423183962722,2912,Blackshere Community Garden,Fulton,14 Meldon Avenue,Atlanta,,ACFB,{A2333974-48FC-4A33-9628-6819EC3748EA},2016-05-16T15:42:44.000Z,Community Garden,Garden
-84.30467345557895,33.946366004579829,2913,Camp Isadore Alterman,DeKalb,5342 Tilly Mill Road,Dunwoody,,ACFB,{BFA8ABF9-1086-43EB-8000-39FFE188E26D},2016-06-20T15:53:32.000Z,Garden,Garden
-84.304061325140481,33.858133281958544,2914,Cider City Garden,DeKalb,2052 Dover Hill Pl,,,,{0946CEEB-60DD-40E4-8E46-0FD2BB57A4DE},2016-07-07T13:58:08.000Z,,Garden
-84.436663997181199,33.763454267012605,2915,Cinnamon City Farms,,1490 Joseph E. Boone,,,,{B9DC04BD-4935-4840-9637-3207076BA58C},2016-07-07T13:58:38.000Z,,Garden
-84.332786864600223,33.956626264546856,2917,Dunwoody Nature Center,,5343 Roberts Drive,,,,{20A22D58-2945-486E-B334-809B8242A248},2016-07-07T14:13:31.000Z,,Garden
-84.613690289949545,33.524120747418579,2918,Families First Community Garden,,8410 Gullatt Road,,,,{51CE6325-B0F2-41FE-9EF8-6DAAE1B6B084},2016-07-07T14:16:11.000Z,,Garden
-84.389164758977245,33.866668985456329,2919,Farm Chastain ,,4001 Powers Ferry Rd,,,,{6151224B-CF60-427E-A948-96BA59B37155},2016-07-07T14:19:54.000Z,,Garden
-84.49365778302024,33.58075603312227,2920,"Flatshoals rd. 30349 Community Garden, Inc.",,3190 Flatshoals Rd,,,,{F8485DFA-8218-40DD-8C6C-D17AC8AEE4B7},2016-07-07T14:20:32.000Z,,Garden
-83.830095796442663,34.28517876032663,2921,Gainesville Housing Authority Garden,,854 Davis Street,Gainesville,,,{D3374CE4-85F8-4279-B1A7-F4737FFA8958},2016-07-07T14:27:31.000Z,,Garden
-84.198495229979699,34.052546525095238,2922,Gan Tamid Community Garden,,11165 Parsons Road,,,,{7643895E-7BBB-4A34-A7C0-4BF961E564BB},2016-07-07T14:30:29.000Z,,Garden
-84.530932174927443,33.953471476956224,2923,Georgia Baptist Children's Homes and Family Ministries,,729 Lawrence Street NE,,,,{07B496E8-8D71-4B0D-8B3F-72F2D6AB9A39},2016-07-07T14:30:52.000Z,,Garden
-84.325085644730223,33.739641542018092,2924,Greater Piney Grove Community Farm,,1879 Glenwood Ave SE,,,,{01034CD2-FEE4-4676-8DCB-A1954AC0D7AD},2016-07-07T14:37:01.000Z,,Garden
-83.51024239613082,33.543676571548247,2925,Harvest of the Heart Garden,,1140 Monticello Hwy #200a,,,,{A17B2554-16E1-4FE3-8EE9-8929B3080BE7},2016-07-07T14:42:27.000Z,,Garden
-84.424268425294031,33.782511140199802,2926,Howell Station Community Garden,,1150 Niles Ave NW,,,,{EB64D256-C966-475E-A8F3-69B45CD36D3D},2016-07-07T14:48:50.000Z,,Garden
-84.419999952764215,33.743127098972764,2927,John Harland Boys & Girls Club Garden,,434 Peoples Street SW,,,,{E6B66234-4919-4D25-8668-DDBBF6CDB873},2016-07-07T14:53:03.000Z,,Garden
-84.219427615375025,33.998738362593087,2928,Jones Bridge Community Garden,,4403 Whitecap Lane,,,,{94C498CC-8103-4596-8D3D-FF2B1426B9AB},2016-07-07T14:53:26.000Z,,Garden
-84.391918012619215,33.700288594211656,2929,Jospeh B. Whitehead Boys & Girls Club,,,,,,{3EA6796C-92ED-442A-91E9-16D6351BA1AC},2016-07-07T14:56:16.000Z,,Garden
-84.151198081280427,33.439596608046486,2930,Lewis Street Community Garden,,,,,,{C69F42E3-E9FE-4EA0-B8B8-2537A1C0E1B3},2016-07-07T14:59:04.000Z,,Garden
-84.283391188584233,33.826123432078134,2931,Mason's LaVista community garden,,2998 LaVista Rd,,,,{642A8BAF-4AAF-4CE5-8C83-586D14A1C42D},2016-07-07T15:08:52.000Z,,Garden
-84.439412148145323,33.77014805318646,2932,Mena's farm,,544 Elmwood Rd,,,,{D417A575-238C-4E64-9B0F-FA24BBD9B5B7},2016-07-07T15:11:55.000Z,,Garden
-84.409588424932167,33.780254428902708,2933,My Sisters Atlanta Union Mission House,,921 Howell Mill Rd,,,,{0B42C85C-C487-4EC3-8C23-8DCAF97910A5},2016-07-07T15:14:18.000Z,,Garden
-84.289545387531859,33.794789986378589,2934,North Decatur Presvyterian Church Garden,,611 Medlock Road,,,,{B731BA7A-8E57-44CE-8213-0DEF3DC01999},2016-07-07T15:17:06.000Z,,Garden
-84.480960370296145,33.708278600380197,2935,Pearl Academy Agriculture and Environmental Center,,1722 Harbin Road SW,,,,{8B81FD2E-65A9-4634-AEF1-67A39D90B243},2016-07-07T15:23:38.000Z,,Garden
-84.438372812901946,33.735167235001256,2936,San Pedro Community Garden at Westview,,1540 Olympian Circle SW,,,,{A78970AC-461C-4131-BC29-AA936BA41338},2016-07-07T15:26:38.000Z,,Garden
-84.387209482470496,33.833573523510097,2937,Seeds of Life Community Garden,,2820 Peachtree Road NW,,,,{E259FE86-F195-4D21-B40A-97D3FE906B2A},2016-07-07T15:28:41.000Z,,Garden
-84.322283838800047,33.739350337378482,2938,The GROVE Urban Farm,,1577 Terry Mill Road,,,,{F761A65C-ADD7-4FE5-918F-4403D3AE82E2},2016-07-07T15:30:37.000Z,,Garden
-84.384805900038941,33.765828494974187,2939,The Mustard Seed Garden at St. Luke's,,435 Peachtree Street NE,,,,{D3533672-2532-4EEE-9B22-7D4996D4572E},2016-07-07T15:32:35.000Z,,Garden
-84.392974650399708,33.71396789937728,2940,The Veranda at Carver,,217 Thirkeld Ave,,,,{F545ECBA-EDC1-4072-8DA2-21A9D00A39CD},2016-07-07T15:36:21.000Z,,Garden
-84.39510240495315,33.746275800451372,2941,Welcome House (Caring Works),,234 Memorial Drive,Atlanta,,,{CB490FA2-6048-4A52-8429-F6126DD040CB},2016-07-07T15:37:01.000Z,,Garden
-84.332347298263983,33.814906053309187,3314,Post Briarcliff Community Garden,,500 Briarvista Way,,,,{8FB9F4C7-7FDC-45DE-AA42-5CFD294FD476},2016-07-07T19:28:14.000Z,,Garden
-84.416153130438886,33.808952473042325,3315,Post Collier Hills Community Garden,,914 Collier Road NW,,,,{6BA7BE8D-B747-490B-AE52-01D111781FF4},2016-07-07T19:30:00.000Z,,Garden
-84.4724027721997,33.876605344551308,3316,Post Crest Community Garden,,50 Adams Lake Blvd,,,,{EA97527B-DBEA-4991-9E25-6E502832EB42},2016-07-07T19:31:30.000Z,,Garden
-84.340187817921617,33.862576994495669,3317,Post Glen Community Garden,,4120 Peachtree Rd NE,,,,{95623C2E-B430-4024-A2E8-D095F99C8075},2016-07-07T19:33:15.000Z,,Garden
-84.371732435838112,33.819792948825693,3318,Post Lindbergh Community Garden,,485 Lindbergh Place NE,,,,{639BD65E-4D2F-4C32-8C72-C99B32994B19},2016-07-07T19:34:46.000Z,,Garden
-84.375227912839136,33.819166829127369,3319,Post Peachtree Hills Community Garden,,350 Peachtree Hills Ave NE,,,,{6E313352-36DA-4F64-BE87-D26365547763},2016-07-07T19:35:38.000Z,,Garden
-84.378418261606612,33.765939822944347,3320,Post Renaissance Community Garden,,400 Central Park Place,,,,{7AB0FB71-F287-4AF9-9970-AFBB9D370709},2016-07-07T19:36:45.000Z,,Garden
-84.479895944810437,33.870286963772571,3321,Post Spring Community Garden,,3375 Spring Hill Parkway SE,,,,{E362CC58-F88D-4055-824E-9B4904295368},2016-07-07T19:38:22.000Z,,Garden
-84.367923455864911,33.850765580254006,3322,Post Stratford Community Garden,,3400 Stratford Road,,,,{1A782E61-9464-48BE-BC2F-45AF6BCB16A7},2016-07-07T19:40:08.000Z,,Garden
-84.30892584299346,33.750118936133219,3714,East Lake Community Learning Garden,,56 2nd Avenue Southeast,Atlanta,,,{776C7FF9-C986-4D64-808A-8D80D10B0825},2016-07-07T20:28:53.000Z,,Garden
-84.395932887999663,33.769013462000487,20,Centennial Place Elementary School,Fulton,531 Luckie Street,Atlanta,30313,Captain Planet Foundation_ Project Learning Garden,{B587F1A1-2BFC-45C6-804E-C59185948E0F},2017-02-13T15:24:38.000Z,School,Garden
-84.393971727999656,33.682284270000423,26,Cleveland Avenue Elementary,Fulton,2672 OLD HAPEVILLE RD SW,ATLANTA,30315,Captain Planet Foundation_ Project Learning Garden,{8979648B-59C7-4C1E-9719-4EC574919D68},2017-02-13T15:25:50.000Z,School,Garden
-84.441904438999643,33.731173107000473,27,E.L. Connally Elementary School,Fulton,1654 S ALVARADO TER SW,ATLANTA,30311,Captain Planet Foundation_ Project Learning Garden,{D5F92D49-B343-416C-A6F4-F126A313A758},2017-02-13T16:17:51.000Z,School,Garden
-84.444214398999634,33.772387887000548,43,Grove Park Intermediate School,Fulton,20 EVELYN WAY NW,ATLANTA,30318,Captain Planet Foundation_ Project Learning Garden,{AB98AAFA-4718-40BD-87DC-A3C3D6F0C491},2017-02-13T15:30:12.000Z,School,Garden
-84.374738661999629,33.767808486000433,53,The Intown Academy,Fulton,386 PINE ST NE,ATLANTA,30308,Captain Planet Foundation_ Project Learning Garden,{3DF15DE8-353C-4935-AE12-FD6EEDA9B6B5},2017-02-13T17:10:16.000Z,School,Garden
-84.451200536141641,33.756161590688066,60,KINDEZI School,Fulton,98 ANDERSON AVE NW,ATLANTA,30314,Captain Planet Foundation_ Project Learning Garden,{5184AFE7-5CC9-4BB8-A428-45BD157A16AA},2017-02-13T17:11:53.000Z,School,Garden
