OBJECTID,MTAZ10,CTAZ10,TRACT10,TAD10,SD10,FIPS,COUNTY,ACRES,GlobalID,last_edited_date
225,225,13121134,13121010205,13121068,3,13121,Fulton,200.358832,{5E6934D1-1FDF-41CA-8168-8198BBD40BEA},
226,226,13121134,13121010205,13121068,3,13121,Fulton,10.863801,{8AE40DEF-8A1A-4AD6-8180-8AC643E17EA6},
227,227,13121135,13121010205,13121068,3,13121,Fulton,16.028872,{C3565AA1-2CC4-4C55-AAA9-FDB83540079B},
228,228,13121135,13121010205,13121068,3,13121,Fulton,718.820831,{374A1982-A8A7-4C55-93D9-B115B9D68A7A},
229,229,13121135,13121010205,13121068,3,13121,Fulton,65.549704,{4E17D9F8-08BF-4235-AD7A-E6178957EA3A},
230,230,13121136,13121010205,13121068,3,13121,Fulton,55.958097,{6BE3C3D4-ED51-46A3-AD4D-9CF55EFD76A0},
231,231,13121136,13121010205,13121068,3,13121,Fulton,99.27271,{0A6B1F8C-2B40-422D-BC6E-40E1521006FC},
232,232,13121136,13121010205,13121068,3,13121,Fulton,18.949314,{0E4ED12B-612D-4762-B8C7-F443CB2DDF7A},
233,233,13121136,13121010205,13121068,3,13121,Fulton,28.148307,{8984939B-72BC-450E-AB77-3BF571217F19},
234,234,13121136,13121010205,13121068,3,13121,Fulton,32.836925,{D9150C59-99A7-4589-87AF-5188C205EFCF},
235,235,13121136,13121010205,13121068,3,13121,Fulton,22.516152,{C419D70A-4F3B-4D58-BFE3-32DA80D951D3},
236,236,13121136,13121010205,13121068,3,13121,Fulton,25.484109,{74263E39-9843-4AF3-8F01-C3924BF9BE77},
237,237,13121136,13121010205,13121068,3,13121,Fulton,21.200292,{8EE30991-22CF-4E54-BEE3-040B333AECAB},
238,238,13121136,13121010205,13121068,3,13121,Fulton,35.7841,{E4766ED4-404B-43DE-8ADD-B573A8D5897E},
239,239,13121136,13121010205,13121068,3,13121,Fulton,58.409824,{10793114-98C5-4477-9FED-F1D4420D374B},
240,240,13121137,13121010121,13121068,3,13121,Fulton,399.1317,{DAE36650-1865-4E91-AF05-3C30916F8689},
241,241,13121137,13121010121,13121068,3,13121,Fulton,88.373211,{53D3A64D-9FD9-4A2D-ACA1-04B21590A9AE},
242,242,13121137,13121010121,13121068,3,13121,Fulton,30.489587,{4B1F2B74-6ADE-4F1C-BDA7-EDB42B7E2C69},
243,243,13121140,13121010110,13121068,3,13121,Fulton,177.82214,{40BE670D-688B-4683-9F8D-023095DC8693},
244,244,13121140,13121010110,13121068,3,13121,Fulton,42.051437,{2DFCBBD7-4B37-48E7-9A94-3EB7D48B3CF1},
245,245,13121140,13121010110,13121068,3,13121,Fulton,49.514631,{418DC717-B391-40E6-9C7E-350CAEF2D39C},
246,246,13121140,13121010110,13121068,3,13121,Fulton,79.029422,{2F8BE1F8-9F98-4C40-9360-2261AA73AAF4},
247,247,13121140,13121010110,13121068,3,13121,Fulton,38.125591,{8B47D560-4FD7-48DE-8E01-BBEC0DC50E11},
248,248,13121140,13121010110,13121068,3,13121,Fulton,93.421946,{E2BB3036-08E9-4A3F-9FFB-878395AD2E3C},
249,249,13121138,13121010110,13121068,3,13121,Fulton,58.522889,{CD79A1A3-DBBA-4146-80B9-32A7BE7EAC73},
250,250,13121138,13121010110,13121068,3,13121,Fulton,159.134594,{0624DBFF-6740-4B9E-B2D3-79E08968461B},
251,251,13121138,13121010110,13121068,3,13121,Fulton,41.357656,{BAADE9BF-A23D-4524-B4B0-D9C835DBC732},
252,252,13121138,13121010110,13121068,3,13121,Fulton,116.39742,{B0F32C9F-0514-4F7E-8F65-224AC901C471},
253,253,13121138,13121010110,13121068,3,13121,Fulton,2.21061,{625FDDB1-34C3-43A1-95F1-F5DB71D38906},
254,254,13121138,13121010110,13121068,3,13121,Fulton,26.495297,{49C672D0-7274-411C-8834-F4AD048A237D},
255,255,13121139,13121010110,13121068,3,13121,Fulton,341.867166,{A7FBD5CC-A85A-444D-A9E5-C3669AE327B8},
256,256,13121139,13121010110,13121068,3,13121,Fulton,106.389904,{B086491C-6A32-4688-A86D-8FD620693CE0},
257,257,13121142,13121010113,13121068,3,13121,Fulton,45.868298,{FC6325BD-E786-4961-849D-B52E676FD6BB},
258,258,13121142,13121010113,13121068,3,13121,Fulton,30.51812,{8F4B8C2D-57D3-412A-82CF-01E674FEE52D},
259,259,13121142,13121010113,13121068,3,13121,Fulton,145.165142,{1CA93CDA-81BE-4166-B1D4-DAB065CDD15F},
260,260,13121142,13121010113,13121068,3,13121,Fulton,60.78687,{85FDA0F9-E794-4789-AA87-76A9A3089EB0},
261,261,13121143,13121010113,13121068,3,13121,Fulton,263.166016,{F2F53026-D6C6-4904-953B-6013979AEDEE},
262,262,13121146,13121010212,13121068,3,13121,Fulton,185.689883,{C8976582-B7DF-4BA4-B38F-A917B56D7017},
263,263,13121147,13121010212,13121068,3,13121,Fulton,116.885743,{C0C6C831-2740-40EE-8B71-03D5D861C7F5},
264,264,13121147,13121010212,13121068,3,13121,Fulton,126.288997,{2F3A3E84-16D7-43CD-B910-CD735BB059D4},
265,265,13121148,13121010212,13121068,3,13121,Fulton,46.566792,{E9546040-2358-476B-813C-DBD98D270C81},
266,266,13121148,13121010212,13121068,3,13121,Fulton,342.741303,{6FD2DF3D-DE6F-4079-96BF-76EA3033835F},
267,267,13121149,13121010206,13121068,3,13121,Fulton,418.047097,{560F71B4-0DC1-4253-9C4F-23028B9E1E8B},
268,268,13121149,13121010206,13121068,3,13121,Fulton,443.65413,{61BA86FD-678F-4049-9B5D-F4B9F0F53616},
269,269,13121149,13121010206,13121068,3,13121,Fulton,60.291615,{EDA5B477-ECFF-4CB0-86CA-E31293DFE107},
270,270,13121149,13121010206,13121068,3,13121,Fulton,87.69149,{E57525C8-002D-4579-BFFE-5231DA3A12CE},
271,271,13121150,13121010206,13121068,3,13121,Fulton,457.282689,{19AF7107-641A-41C1-AB10-21709F92B847},
272,272,13121150,13121010206,13121068,3,13121,Fulton,159.365553,{BEAE1A59-AFB2-4A78-8AD4-739E8BE5A9AD},
273,273,13121150,13121010206,13121068,3,13121,Fulton,337.863566,{990C0244-228B-4CA9-B690-EAF5910453F3},
274,274,13121151,13121010206,13121068,3,13121,Fulton,1012.498682,{F18DE8EA-25FE-4A3C-94BD-F61881DF0046},
275,275,13121151,13121010206,13121068,3,13121,Fulton,723.959962,{810F50AB-8054-4751-A577-47A95AFCB97D},
276,276,13121154,13121010211,13121068,3,13121,Fulton,381.927827,{3E204F05-CA6B-4EFD-B955-C86F32F816DC},
277,277,13121155,13121010211,13121068,3,13121,Fulton,54.442474,{EB2FF9D6-A3AD-42EE-9629-A8CE7A8777C2},
278,278,13121155,13121010211,13121068,3,13121,Fulton,107.606736,{87002036-1F50-41C9-8A4F-B3C52C238E9A},
279,279,13121155,13121010211,13121068,3,13121,Fulton,218.619937,{81453732-6415-46F6-A6BB-356363170FF7},
280,280,13121155,13121010211,13121068,3,13121,Fulton,191.79975,{E0C17F07-4309-453D-8A9E-5B089584199D},
281,281,13121144,13121010114,13121068,3,13121,Fulton,692.746504,{DD3384A3-2F03-42F8-806A-F3475E7B4549},
282,282,13121145,13121010114,13121068,3,13121,Fulton,100.961999,{A80DFE46-3CAB-4AFA-AD87-D7C6B9A44F7A},
283,283,13121145,13121010114,13121068,3,13121,Fulton,210.257686,{DEA08E55-34FC-4DE6-A992-7F21A22F025F},
284,284,13121141,13121010115,13121068,3,13121,Fulton,38.8327,{187B960B-29ED-4291-AD08-EA588B474CD0},
285,285,13121141,13121010115,13121068,3,13121,Fulton,419.030184,{FA7FA33F-98A1-4B66-8054-6C40B1698C0A},
286,286,13121141,13121010115,13121068,3,13121,Fulton,64.813681,{310AE053-7BB0-44CE-BA43-D15E43D192BE},
287,287,13121141,13121010115,13121068,3,13121,Fulton,54.952311,{11C7BAC1-294C-4E7C-957C-50FEB2C0F5F2},
288,288,13121141,13121010115,13121068,3,13121,Fulton,20.009657,{B4209A38-8529-4038-ACE1-C0993ACEA3AF},
289,289,13121141,13121010115,13121068,3,13121,Fulton,77.010077,{09D1F2FC-F05F-4866-83C2-DB3F3AFE1D73},
290,290,13121141,13121010115,13121068,3,13121,Fulton,187.698902,{5C90E3FD-36CC-478E-93D8-53D5591315A0},
291,291,13121162,13121010002,13121069,4,13121,Fulton,37.284768,{F37C4188-C063-4A7F-9F38-29A6258084AE},
292,292,13121162,13121010002,13121069,4,13121,Fulton,95.031409,{A2C9BB4F-2BAD-4BB2-9AD8-2C88C7794D97},
293,293,13121162,13121010002,13121069,4,13121,Fulton,677.659174,{6A45C870-4F5F-4E03-9DB5-8782339D38A9},
294,294,13121163,13121010002,13121069,4,13121,Fulton,173.367717,{910B2BBD-2842-4CEC-890B-A272B4F8EF75},
295,295,13121163,13121010002,13121069,4,13121,Fulton,331.50966,{E54B85B4-4E2E-4868-B837-14C2537C6853},
296,296,13121164,13121010002,13121069,4,13121,Fulton,45.775528,{7A1CFF53-A83C-4E9C-B6A5-B539271ED6E0},
297,297,13121164,13121010002,13121069,4,13121,Fulton,54.344304,{1CEB34F7-E263-49E4-A8F1-685EAC144FED},
298,298,13121164,13121010002,13121069,4,13121,Fulton,75.585329,{16A7693D-4761-4043-9C40-1F3E40897B03},
299,299,13121164,13121010002,13121069,4,13121,Fulton,76.845354,{51A5463C-DD47-4A13-B52A-F8085BE32135},
300,300,13121159,13121010001,13121069,4,13121,Fulton,282.309945,{19FA9E65-74E6-45A9-BCC8-0509E26FB59D},
301,301,13121160,13121010001,13121069,4,13121,Fulton,464.503898,{E4210551-18C9-4D33-9210-CF6E442BB097},
302,302,13121161,13121010001,13121069,4,13121,Fulton,177.44141,{D5591849-5EE8-4A23-ACC7-21B7ECF23A1C},
303,303,13121161,13121010001,13121069,4,13121,Fulton,84.659169,{CF5B0578-09D3-4C49-98A6-A7203D5C4938},
304,304,13121168,13121009601,13121069,4,13121,Fulton,203.095513,{70660E4E-8100-4759-945D-01B186FAE0CD},
305,305,13121156,13121009900,13121069,4,13121,Fulton,335.433538,{DA5CAAA8-E7FD-42A9-993D-6CF6D8EA505F},
306,306,13121156,13121009900,13121069,4,13121,Fulton,208.887896,{84C2465B-C7FA-4539-BB22-D57457DA4517},
307,307,13121158,13121009900,13121069,4,13121,Fulton,527.521218,{E82465A0-F989-4FB4-909F-EEA3A0750DC4},
308,308,13121157,13121009900,13121069,4,13121,Fulton,690.002077,{1C97D96D-9C7F-4D25-9AF1-3FCC0294F937},
309,309,13121157,13121009900,13121069,4,13121,Fulton,168.907763,{EF41185F-2040-4428-BAC4-168FF6B2F442},
310,310,13121153,13121009802,13121069,4,13121,Fulton,616.762112,{D59C32BB-B0F4-4AD9-9761-ABBB904C8874},
311,311,13121153,13121009802,13121069,4,13121,Fulton,959.783394,{C7F56384-F17D-4C85-8DDC-DAF8DA5BC3B5},
312,312,13121152,13121009802,13121069,4,13121,Fulton,281.555222,{FC27A81C-006C-4D9E-B32B-9682E259AAA8},
313,313,13121152,13121009802,13121069,4,13121,Fulton,514.863893,{59AB8086-0A1B-479D-8A48-FE9CC6F0E155},
314,314,13121152,13121009802,13121069,4,13121,Fulton,242.17746,{0160FAF3-DBC3-4B78-9888-6BFF61630D44},
315,315,13121190,13121009700,13121069,4,13121,Fulton,300.14152,{2B5012F0-02FD-4923-B6D8-82A6051E00C8},
316,316,13121190,13121009700,13121069,4,13121,Fulton,931.329369,{9695F8F6-02E0-4696-BFD9-E60CB4ECC1CD},
317,317,13121189,13121009700,13121069,4,13121,Fulton,180.64993,{759EDEBE-A097-47B4-BAAF-36FF3D12BBA7},
318,318,13121189,13121009700,13121069,4,13121,Fulton,229.906825,{F4330CC5-227B-4906-9F16-8CC4A3D0027C},
319,319,13121189,13121009700,13121069,4,13121,Fulton,405.845107,{60663345-CCC2-492D-8B6B-8514EF119E44},
320,320,13121189,13121009700,13121069,4,13121,Fulton,413.309456,{06673642-2E97-4674-B119-BA0574F79B86},
321,321,13121189,13121009700,13121069,4,13121,Fulton,60.605415,{31AEF150-A6E2-4D7C-AFE7-4AD0B435A0AD},
322,322,13121189,13121009700,13121069,4,13121,Fulton,72.673364,{B55EB9E0-4E56-41FC-8610-8F004970BC8F},
323,323,13121189,13121009700,13121069,4,13121,Fulton,63.258068,{EF1276FE-C767-469A-80F6-C5E5624C1BC6},
324,324,13121189,13121009700,13121069,4,13121,Fulton,27.475199,{27C5382A-F70C-4D27-9EE2-AFB76D13C6D2},
325,325,13121187,13121009801,13121069,4,13121,Fulton,140.415356,{99A74AE0-F158-4ADC-B14E-EB96B8946267},
326,326,13121187,13121009801,13121069,4,13121,Fulton,127.660898,{9CBC0BDD-3CA4-474E-8496-35A168B1814B},
327,327,13121187,13121009801,13121069,4,13121,Fulton,105.164365,{CB9FDED3-0479-4831-940F-916C193C6B19},
328,328,13121186,13121009801,13121069,4,13121,Fulton,411.026704,{E595AF32-ABAD-46AF-A1D4-B8DAC67CDF07},
329,329,13121186,13121009801,13121069,4,13121,Fulton,53.211923,{383D9E45-9224-45EB-84B2-2CC2004BF914},
330,330,13121188,13121009801,13121069,4,13121,Fulton,301.314628,{B8008D14-6AFB-4B5C-94EE-12F04D1381AC},
331,331,13121188,13121009801,13121069,4,13121,Fulton,117.03708,{FFCF2542-E5B7-4405-8AEE-2B2656179207},
332,332,13121188,13121009801,13121069,4,13121,Fulton,148.766387,{41678146-D6C1-4616-A68B-38EB9FAFD9C8},
333,333,13121185,13121009501,13121069,4,13121,Fulton,185.19937,{4A855B0E-8A12-4944-83A4-194A6DFF8668},
334,334,13121184,13121009501,13121069,4,13121,Fulton,218.154789,{4781CEC0-9627-4C5C-9E77-67B08241F607},
335,335,13121184,13121009501,13121069,4,13121,Fulton,138.559342,{A7255B31-7351-4653-9AA7-63626A8AE2DD},
336,336,13121183,13121009501,13121069,4,13121,Fulton,576.844228,{12898C7D-62F4-4745-93E8-77E77A6ECD88},
337,337,13121180,13121009502,13121069,4,13121,Fulton,83.998198,{586BE975-710C-4408-AE23-ECA4E1C5CFE2},
338,338,13121179,13121009502,13121069,4,13121,Fulton,52.105693,{B11B38E0-11E7-41CB-9F44-F7493B192D85},
339,339,13121179,13121009502,13121069,4,13121,Fulton,81.77716,{52D7E24F-A006-47BA-9EA2-83F724B8C624},
340,340,13121178,13121009502,13121069,4,13121,Fulton,243.642218,{FEBAC193-DC93-4069-9EE2-6BEBF2675EE7},
341,341,13121169,13121009603,13121069,4,13121,Fulton,69.001781,{82ED36AF-BB63-44BF-A316-F2106BC48E5E},
342,342,13121169,13121009603,13121069,4,13121,Fulton,55.520975,{B03A9AB3-880C-4017-8553-F537AE4DDFFF},
343,343,13121170,13121009603,13121069,4,13121,Fulton,216.477524,{246B1437-E2BB-4AE1-97DF-70C7B16AA85B},
344,344,13121170,13121009603,13121069,4,13121,Fulton,123.059786,{291D6603-56E3-4BE5-A71B-E7C021445DF2},
345,345,13121167,13121009602,13121069,4,13121,Fulton,293.319787,{6B0BDF71-0B4B-4758-8B32-0108E54B142E},
346,346,13121166,13121009602,13121069,4,13121,Fulton,88.485169,{E06B503F-9E5E-4208-96F1-F628313E8E5A},
347,347,13121166,13121009602,13121069,4,13121,Fulton,93.181879,{7DBA2D8D-9530-40A9-8FF7-F2A0A2736FAF},
348,348,13121165,13121009602,13121069,4,13121,Fulton,112.910524,{5C8C150D-A1DE-4045-BFEA-768BB49D9C0E},
349,349,13121171,13121009404,13121069,4,13121,Fulton,38.250629,{98726755-2721-4E2A-8C58-2C5DE24F854D},
350,350,13121172,13121009404,13121069,4,13121,Fulton,475.875163,{1C712195-6594-4DD1-A895-1365A9B824B4},
351,351,13121173,13121009403,13121069,4,13121,Fulton,55.504674,{46FB9F78-4EF7-42FF-A68D-4000B8CA3D74},
352,352,13121174,13121009403,13121069,4,13121,Fulton,129.480166,{FB7AA580-0712-45B7-8513-87490EA2167A},
353,353,13121175,13121009403,13121069,4,13121,Fulton,106.192359,{6F30B726-88BE-4063-AB30-F80C14F3E41C},
354,354,13121176,13121009402,13121069,4,13121,Fulton,33.733173,{E412BB90-8CCE-449C-884F-DB2A78BC1A79},
355,355,13121176,13121009402,13121069,4,13121,Fulton,118.061121,{AD5D3012-5332-483B-80C3-A35CB993E015},
356,356,13121177,13121009402,13121069,4,13121,Fulton,44.110705,{1165E623-D808-4E95-90B8-A246C3232DD1},
357,357,13121177,13121009402,13121069,4,13121,Fulton,68.066104,{34B6A0D5-6D97-4E5E-9252-BD44B3A08D09},
358,358,13121177,13121009402,13121069,4,13121,Fulton,72.093818,{3A633682-CBDD-4472-9D92-4165B102AD37},
359,359,13121181,13121009300,13121069,4,13121,Fulton,141.54774,{D4284809-0B2F-4686-A1CC-429634BEEB80},
360,360,13121181,13121009300,13121069,4,13121,Fulton,132.63253,{64388AD3-C669-4720-B725-8520CF75E4E4},
361,361,13121182,13121009300,13121069,4,13121,Fulton,169.861825,{0B17A8D0-24F2-4EE3-B53F-60B825DD8072},
362,362,13121182,13121009300,13121069,4,13121,Fulton,160.722254,{40A3787F-5FD2-47B5-B307-AED7B30C0163},
363,363,13121218,13121009102,13121069,4,13121,Fulton,135.289094,{479769CE-9601-4BB1-9FBE-B80CAAE5E3B5},
364,364,13121218,13121009102,13121069,4,13121,Fulton,211.750871,{CF512FA5-7473-41D7-B8DC-3CE99915C600},
365,365,13121219,13121009102,13121069,4,13121,Fulton,50.628204,{F2DB4713-0141-475A-A4E8-56910C6F171D},
366,366,13121216,13121009101,13121069,4,13121,Fulton,207.615504,{FEAA42F6-FE18-474C-9969-C6DA9AFA454D},
367,367,13121216,13121009101,13121069,4,13121,Fulton,38.919853,{E590F10B-9411-47E7-AFB3-C1CEB1EA63CB},
368,368,13121217,13121009101,13121069,4,13121,Fulton,178.468432,{220EEFB7-B1FB-43CF-89E7-3384D1523752},
369,369,13121215,13121009000,13121069,4,13121,Fulton,134.855888,{FA51E87D-F97A-4134-A264-32126233C997},
370,370,13121215,13121009000,13121069,4,13121,Fulton,106.248839,{5D819B2D-15E6-4080-92EC-DFEAC0A29145},
371,371,13121214,13121009000,13121069,4,13121,Fulton,234.683482,{7B5DF66B-5733-4CA5-A2B1-B4F9D233571F},
372,372,13121214,13121009000,13121069,4,13121,Fulton,201.327628,{D477A9BC-EB20-469E-BB88-F8D9CE6F4CC4},
373,373,13121213,13121009000,13121069,4,13121,Fulton,39.23521,{CAC19E64-BA6C-4010-80D0-4A7D360826CE},
374,374,13121213,13121009000,13121069,4,13121,Fulton,71.240199,{3FBB416D-AECB-4C10-8825-2B0E8E0CD86F},
375,375,13121212,13121008902,13121071,5,13121,Fulton,160.348722,{852C215C-7C36-4F10-BDCE-D1583EFD9938},
376,376,13121212,13121008902,13121071,5,13121,Fulton,120.593838,{29646069-1384-4C75-81CC-C1D891F70353},
377,377,13121211,13121008902,13121071,5,13121,Fulton,35.561842,{500DBCBB-9EFE-4DB3-A6E2-A9D5259B6005},
378,378,13121211,13121008902,13121071,5,13121,Fulton,95.948052,{8470F168-AAAA-4C9E-BDDC-9450340C847C},
379,379,13121211,13121008902,13121071,5,13121,Fulton,78.623489,{55BF7A96-23A2-4FDE-8552-149B2AF43994},
380,380,13121211,13121008902,13121071,5,13121,Fulton,69.553322,{9BCBB926-94FA-4B27-82D4-2920ED4CB8D8},
381,381,13121211,13121008902,13121071,5,13121,Fulton,191.825402,{843ADABA-F16E-4F44-B82A-AAE9090D219A},
382,382,13121210,13121008902,13121071,5,13121,Fulton,105.772149,{7E8EBDA9-1700-40AB-9489-E9D0C39CAED2},
383,383,13121210,13121008902,13121071,5,13121,Fulton,149.15405,{88155E9A-0D43-4375-B52A-CBE3444D428D},
384,384,13121210,13121008902,13121071,5,13121,Fulton,131.916032,{E55BAD35-70B6-4644-996A-A4B807931B2C},
385,385,13121210,13121008902,13121071,5,13121,Fulton,219.197454,{4FCD002B-0D57-405F-A79E-CD29CB0B8217},
386,386,13121210,13121008902,13121071,5,13121,Fulton,181.261677,{EA207816-7D48-495B-BC06-78969A74C489},
387,387,13121210,13121008902,13121071,5,13121,Fulton,58.400645,{F6AE8150-21CA-422B-B579-2A66F5470BD9},
388,388,13121210,13121008902,13121071,5,13121,Fulton,163.42416,{F078AE04-6DBE-4282-9ACA-C93F74DE06DD},
389,389,13121192,13121008904,13121071,5,13121,Fulton,232.99092,{41846FF8-3B24-42E6-9591-6884C4A830C1},
390,390,13121191,13121008904,13121071,5,13121,Fulton,32.259389,{73001F30-78C1-4905-BFE1-95FB27163AC0},
391,391,13121191,13121008904,13121071,5,13121,Fulton,130.643408,{3F79405E-B7C1-49EE-BDFB-3686FFAABF0F},
392,392,13121191,13121008904,13121071,5,13121,Fulton,155.582507,{5A728DAB-188C-4F6A-B8BB-E57DAEAD4DFE},
393,393,13121191,13121008904,13121071,5,13121,Fulton,75.333374,{08069F56-C82C-4388-88D4-60716B48307A},
394,394,13121191,13121008904,13121071,5,13121,Fulton,83.037577,{DED527F6-0AEA-4467-A1C9-4A7233FE014A},
395,395,13121191,13121008904,13121071,5,13121,Fulton,47.412589,{8B095AC1-6619-4F2E-B605-3995179E3C83},
396,396,13121193,13121008903,13121071,5,13121,Fulton,55.08007,{166079EE-9B18-4462-9C6C-14CA451D0D11},
397,397,13121193,13121008903,13121071,5,13121,Fulton,231.416761,{629C5907-4102-46DD-8037-6CDF026AD367},
398,398,13121194,13121008800,13121071,5,13121,Fulton,138.672788,{31DCD18A-5858-4ABB-A410-39DA47D1140B},
399,399,13121194,13121008800,13121071,5,13121,Fulton,445.564108,{E66F4E3B-1B3A-4124-88CB-4E2575F2C54C},
400,400,13121194,13121008800,13121071,5,13121,Fulton,993.09201,{72D85556-B451-4A87-9886-515322CC5ABA},
401,401,13121195,13121008800,13121071,5,13121,Fulton,523.245269,{6441E3BB-C49C-475B-B252-7DFC1A0C12B7},
402,402,13121195,13121008800,13121071,5,13121,Fulton,70.969776,{262371D7-1005-4416-B5E0-A89E9910A903},
403,403,13121196,13121008800,13121071,5,13121,Fulton,52.646135,{8D6BA645-EFFF-4C79-8F7D-A8E4CE887CC6},
404,404,13121196,13121008800,13121071,5,13121,Fulton,195.183168,{31A5C7BD-E93A-43FC-AE7E-ABF11AEA9284},
405,405,13121197,13121008700,13121071,5,13121,Fulton,184.628695,{E0209588-2C5B-4F00-AEB5-8AA83CC24B14},
406,406,13121197,13121008700,13121071,5,13121,Fulton,66.429865,{CFC012BB-87D0-492B-A741-10F27F5B73FB},
407,407,13121197,13121008700,13121071,5,13121,Fulton,150.967072,{4D1B8797-BCC6-43A5-96B2-33CCE57B84F9},
408,408,13121198,13121008700,13121071,5,13121,Fulton,36.773593,{46BA6636-13C3-463B-8190-5A8A71980C9C},
409,409,13121198,13121008700,13121071,5,13121,Fulton,110.009072,{F07FB182-BAD3-4498-967E-6437B5845413},
410,410,13121198,13121008700,13121071,5,13121,Fulton,478.712714,{EC7CC627-51CB-4E83-9570-050277182BD0},
411,411,13121199,13121008700,13121071,5,13121,Fulton,513.210165,{914584B7-7D75-4983-9DB2-E75AEFDF4CF8},
412,412,13121199,13121008700,13121071,5,13121,Fulton,376.939203,{2D507844-AF6C-466B-878E-18CD6FE17777},
413,413,13121204,13121008500,13121071,5,13121,Fulton,127.288786,{CC74ED11-92D2-4B52-B188-D523AB74A82A},
414,414,13121204,13121008500,13121071,5,13121,Fulton,33.306725,{433609F1-C86D-4E72-973E-EF9C7FD2A894},
415,415,13121204,13121008500,13121071,5,13121,Fulton,223.25483,{1BCC02FE-1291-420C-A0CF-D2EF442E0025},
416,416,13121204,13121008500,13121071,5,13121,Fulton,177.653919,{82C410E2-AEB3-4EA7-9CC3-7CA84AACEB23},
417,417,13121205,13121008500,13121071,5,13121,Fulton,75.287797,{204A8690-2750-4783-A3F3-001B7CAFBAD6},
418,418,13121205,13121008500,13121071,5,13121,Fulton,73.208808,{3E7F4B1F-F2B5-4AA7-B63E-7BC915F6291A},
419,419,13121205,13121008500,13121071,5,13121,Fulton,227.176248,{1007D40C-4D1B-4E78-9883-7F6727BC3185},
420,420,13121203,13121008601,13121071,5,13121,Fulton,315.46635,{BCC3CD40-7242-4637-B79C-AFB83A540CF7},
421,421,13121202,13121008601,13121071,5,13121,Fulton,477.516689,{A2640AB4-3DEE-46B1-9D2D-2AF3D79CA7FF},
422,422,13121202,13121008601,13121071,5,13121,Fulton,152.860389,{A792406B-FDC5-4936-8B22-7DF5CE08CC3B},
423,423,13121201,13121008601,13121071,5,13121,Fulton,168.419666,{8062AF5B-D464-403F-9938-174F3E478AC5},
424,424,13121200,13121008602,13121071,5,13121,Fulton,163.943027,{86DC0A7D-1A3D-484D-B704-459160BA9E24},
425,425,13121200,13121008602,13121071,5,13121,Fulton,428.9979,{2B9D42C2-A7AD-4147-B663-666A85301094},
426,426,13121200,13121008602,13121071,5,13121,Fulton,106.234389,{BDD2C52E-9C30-4011-88AF-EC84453F2111},
427,427,13121200,13121008602,13121071,5,13121,Fulton,32.553889,{D2A5C5AB-1740-4432-BA3F-B48B0D0ABC3D},
428,428,13121200,13121008602,13121071,5,13121,Fulton,406.95604,{C7B0CBF5-76F1-4D88-A3E2-EECCDEA1E68E},
429,429,13121287,13121008202,13121071,5,13121,Fulton,364.217106,{B2571500-7264-40AC-9F84-176DE114742E},
430,430,13121287,13121008202,13121071,5,13121,Fulton,643.983832,{7569589D-1164-4AFC-8699-2E1E89E1B302},
431,431,13121287,13121008202,13121071,5,13121,Fulton,79.717211,{619B5509-80AB-4050-A56A-099F3F271214},
432,432,13121287,13121008202,13121071,5,13121,Fulton,140.913382,{E1F954AB-7A4B-4B4F-9487-F9691E5A2474},
433,433,13121287,13121008202,13121071,5,13121,Fulton,185.186048,{EB583330-4ED8-4BAC-A001-56EF7BE34839},
434,434,13121287,13121008202,13121071,5,13121,Fulton,157.958081,{93524AB8-6612-441F-AC12-95182E5503BD},
435,435,13121287,13121008202,13121071,5,13121,Fulton,164.803611,{02065077-09CB-4784-A982-A2A7627A3667},
436,436,13121285,13121008201,13121071,5,13121,Fulton,360.92931,{85365255-3F30-4D57-A00F-3F5CE6D3565E},
