X,Y,OBJECTID,FACNAME,FACTYPE,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,AREACODE,PHONE,CONTACT,TITLE,FIPS,TYPE,NAME,METHOD,updated,draw,GlobalID,last_edited_date
-84.585603444557691,33.948048844441843,704,Marietta High School,31,1171 Whitlock Avenue, ,Marietta,Georgia,30064,770,422-0311,Leigh Colburn,Principal,13067,"High School, Public",Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{CE42BEF2-16F7-4BBB-BF88-B685E9473503},
-84.532353307241536,33.949055616657525,705,Park Street Elementary School,30,105 Park Street SE, ,Marietta,Georgia,30060,770,429-3180,Corey Lawson,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{655B2B48-4691-457B-9BB6-F8D991578AA2},
-84.565573973189103,33.937182050881304,706,Hickory Hills Elementary School,30,500 Redwood Drive SW, ,Marietta,Georgia,30064,770,429-3125,Diana Mills,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{BAAD19CB-D1ED-46D7-A522-3BB8C0536145},
-84.562386028331929,33.956826505183137,707,West Side Elementary School,30,344 Polk Street NW, ,Marietta,Georgia,30064,770,429-3172,Jennifer Lawson,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{CBF44827-5140-4C55-BBD0-F20D0614195E},
-84.50152567404227,34.236544696869558,101,Canton Elementary School,30,712 Marietta Highway, ,Canton,Georgia,30114,770,479-3221,Gwen Lince,Principal,13057,Elementary School,Cherokee,Photo,2011-12-22T00:00:00.000Z, ,{EA013C05-D01D-455C-9557-8387444E0F3C},2016-02-03T18:25:13.000Z
-84.493566839974321,34.131635616932734,103,Johnston Elementary School,30,2031 East Cherokee Drive, ,Woodstock,Georgia,30188,770,721-8461,Kathleen Chandler,Principal,13057,Elementary School,Cherokee,Photo,2011-12-22T00:00:00.000Z, ,{018EA4D6-4757-4657-88B6-D52FF86FDB4D},2016-02-03T21:19:57.000Z
-84.438214152683798,34.108036756015906,106,Arnold Mill Elementary School,30,710 Arnold Mill Road, ,Woodstock,Georgia,30188,770,592-3510,Kerry Martin,Principal,13057,Elementary School,Cherokee,Photo,2011-12-22T00:00:00.000Z, ,{BEB4CEE9-6749-4A9A-BA1E-BA9F93AE045A},2016-02-03T17:51:00.000Z
-84.384689117529376,34.332152722557232,107,Ball Ground Elementary School,30,321 Valley Street, ,Ball Ground,Georgia,30107,770,721-5900,Doug Knott,Principal,13057,Elementary School,Cherokee,Photo,2011-12-22T00:00:00.000Z, ,{708ABA97-E8A8-475D-819D-0234382734D2},2016-02-03T18:02:16.000Z
-84.489665457933924,34.332648543652972,108,Clayton Elementary School,30,221 Upper Burris Road, ,Canton,Georgia,30114,770,479-2550,Beth Long,Principal,13057,Elementary School,Cherokee,Photo,2011-12-22T00:00:00.000Z, ,{C220C39D-C195-4E3B-AF2F-06FECEF7F57B},2016-02-03T18:36:22.000Z
-84.471986049977374,34.172508141421673,111,Holly Springs Elementary School,30,1965 Hickory Road, ,Canton,Georgia,30115,770,345-5035,Dianne Steinbeck,Principal,13057,Elementary School,Cherokee,Photo,2011-12-22T00:00:00.000Z, ,{48775FAB-1D93-4553-BFD9-38C43960F7D3},2016-02-03T20:10:28.000Z
-84.363796670447812,33.494496071600452,130,Brown Elementary School,30,9771 Poston Road, ,Jonesboro,Georgia,30238,770,473-2785,Jocelyn Wright,Principal,13063,Elementary School,Clayton,Geocode,2011-12-28T00:00:00.000Z, ,{AB7828EA-3AC3-416B-87C0-3D80974CCD5B},2016-02-03T18:17:55.000Z
-84.411294586664269,33.523426171082662,133,Pointe South Elementary School,30,8482 Thomas Road, ,Riverdale,Georgia,30274,770,473-2900,Marcus Jackson,Principal,13063,Elementary School,Clayton,Geocode,2011-12-28T00:00:00.000Z, ,{1393A74F-4137-48BF-840D-CF588A305DD8},2016-02-09T18:38:06.000Z
-84.29898999180682,33.610515959923177,137,East Clayton Elementary School,30,2750 Forest Pkwy, ,Ellenwood,Georgia,30349,404,362-3885,Freda Givens,Principal,13063,Elementary School,Clayton,Geocode,2011-12-28T00:00:00.000Z, ,{F3A63604-9546-4930-9AB4-4641C68288B5},2016-02-03T19:02:43.000Z
-84.447525925477862,33.606512636595305,139,Northcutt Elementary School,30,5451 West Fayetteville Road, ,College Park,Georgia,30349,770,994-4020,Cynthia James,Principal,13063,Elementary School,Clayton,Geocode,2011-12-28T00:00:00.000Z, ,{5063DF9C-CD96-4A89-A9B1-A1C9232F7AD0},2016-02-09T15:14:01.000Z
-84.353618215310632,33.58628000570851,144,Haynie Elementary School,30,1169 Morrow Road, ,Morrow,Georgia,30260,770,968-2905,Jeannie richmond-Lynch,Principal,13063,Elementary School,Clayton,Geocode,2011-12-28T00:00:00.000Z, ,{0AD62AE1-9904-4F28-A4F1-55731758C5DB},2016-02-03T19:19:41.000Z
-84.418155121741563,33.563478245437821,147,Church Street Elementary School,30,7013 Church Street, ,Riverdale,Georgia,30274,770,994-4000,Debra Bostick-Smith,Principal,13063,Elementary School,Clayton,Geocode,2011-12-28T00:00:00.000Z, ,{6EBE2950-4299-465A-A5F8-AE23AC991DF2},2016-02-03T18:34:15.000Z
-84.355337691964777,33.608322257379434,148,Lake City Elementary School,30,5354 Phillips Drive, ,Lake City,Georgia,30260,770,473-3229,Erica Johnson,Principal,13063,Elementary School,Clayton,Geocode,2011-12-28T00:00:00.000Z, ,{8ABC7905-5BEA-4AB7-994D-13375B381819},2016-02-05T19:47:29.000Z
-84.575959558078608,33.879601811224724,150,Birney Elementary School,30,775 Smyrna-Powder Springs Road, ,Marietta,Georgia,30060,678,842-6824,Rattana Inthirathvongsy,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{47B00AC3-180D-4665-9F22-E6EB875C00BB},2016-02-03T18:11:09.000Z
-84.435091123612438,34.049884628773505,155,Garrison Mill Elementary School,30,4111 Wesley Chapel Rd, ,Marietta,Georgia,30062,770,642-5600,Paula Huffman,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{56D32099-C5B6-45F8-8680-5E6E5FA44284},2016-02-03T19:14:11.000Z
-84.623510192458994,34.057670799314373,157,Baker Elementary School,30,2361 Baker Road NW, ,Acworth,Georgia,30101,770,975-4286,Peggy Pepper,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{0E77396E-074B-4138-9DFC-24EBF176D90D},2016-02-03T18:01:57.000Z
-84.630901501939817,33.990646002796652,159,Hayes Elementary School,30,1501 Kennesaw Due West Rd, ,Kennesaw,Georgia,30152,678,594-8127,David Pearce,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{140467C8-6A1A-47A9-AA16-86B4561C4EC0},2016-02-03T19:19:17.000Z
-84.438353965756704,34.035186410524183,167,Shallowford Falls Elementary School,30,3529 Lassiter Road, ,Marietta,Georgia,30062,770,642-5610,Doreen Griffeth,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{1F26B5E7-28BE-49B3-8DB3-62B975DB645F},2016-02-09T21:27:36.000Z
-84.71967721534827,33.987024490675864,168,Ford Elementary School,30,1345 Mars Hill Rd, ,Acworth,Georgia,30101,678,594-8092,Peggy Pepper,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{81558212-9D20-468C-8EA9-7CA85DC7D601},2016-02-03T19:11:28.000Z
-84.702747496533007,34.024936418366885,170,Frey Elementary School,30,2865 Mars Hill Road, ,Acworth,Georgia,30101,770,975-6655,Joyce Piket,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{CFB6A035-85F8-45A3-BA5F-81FB5119DD1B},2016-02-03T18:59:48.000Z
-84.621257809396383,33.921274228402034,171,Cheatham Hill Elementary School,30,1350 John Ward Road, ,Marietta,Georgia,30064,678,594-8034,Belinda Walters-Brazile,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{7345D29A-259E-4081-9F56-B3B604872D15},2016-02-03T18:32:27.000Z
-84.47888062655602,34.073541790151346,174,Davis Elementary School,30,2433 Jamerson Road, ,Marietta,Georgia,30066,678,494-7636,Dee Mobley,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{2BFA35A1-594C-4BA7-89BC-3C1C946E5D63},2016-02-03T18:49:47.000Z
-84.536218603941961,33.90432553698367,177,Green Acres Elementary School,30,2000 Gober Ave SE, ,Smyrna,Georgia,30080,678,842-6905,Mitchel Bivens,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{30344998-3F87-46E1-85FF-7D0510BB7966},2016-02-03T19:16:02.000Z
-84.526478003296603,34.036636051511586,179,Blackwell Elementary School,30,3470 Canton Road, ,Marietta,Georgia,30066,770,494-7600,Maurine Kozol,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{A5E22CF1-E160-46A9-AED5-3E4AEA6D28D3},2016-02-03T18:11:41.000Z
-84.577962418965782,33.792239070511805,181,Bryant Elementary School,30,6800 Factory Shoals Road, ,Mabelton,Georgia,30126,770,819-2402,Alfreda Williams,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{A344C900-2311-4EF4-BA94-0B2BD558B698},2016-02-03T18:19:32.000Z
-84.536057188233897,33.892051061373451,183,Belmont Hills Elementary School,30,605 Glendale Pl, ,Smyrna,Georgia,30080,678,842-6810,Terry Floyd,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{B9DA5B4F-7973-4931-8D90-83FDDAFD4756},2016-02-03T18:06:27.000Z
-84.438979719715761,33.975744771847644,185,East Side Elementary School,30,3850 Roswell Road, ,Marietta,Georgia,30062,770,578-7200,Elizabeth Mavity,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{BA8FC122-346B-4EDF-BC1E-62F85DF10B2A},2016-02-03T19:03:44.000Z
-84.494240799902059,33.942867206770352,187,Powers Ferry Elementary School,30,403 Powers Ferry Road SE, ,Marietta,Georgia,30067,770,578-7936,Joan Mills,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{21EFB132-7314-4E56-8C13-1639AEADA556},2016-02-09T18:43:12.000Z
-84.596989891164739,34.027612471932734,190,Big Shanty Elementary School,30,1600 Ben King Road, ,Kennesaw,Georgia,30144,678,594-8023,Lynne Hutnik,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{7F40A60F-DEA6-4A75-9788-7B1DFE8BCFF7},2016-02-03T18:10:30.000Z
-84.633088847489404,33.841177746893472,191,Clarkdale Elementary School,30,4455 Wesley Dr, ,Austell,Georgia,30106,770,819-2422,Marjorie Bickerstaff,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{E8318494-595C-4AA6-B578-6D50E36E437F},2016-02-03T18:34:39.000Z
-84.568178497954165,33.788697922120576,193,Riverside Elementary School,30,461 South Gordon Road SW, ,Mableton,Georgia, 30126,770,819-2553,Doris Billups-McClure,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{A2347A54-AEE1-41D0-AED5-FE20A7B55A23},2016-02-09T19:28:51.000Z
-84.5751033798131,33.804790026298143,195,Clay Elementary School,30,730 Boggs Road, ,Mableton,Georgia,30126,770,819-2430,Florence Williams,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{8C1B6803-EEFA-4E61-A2D7-899C41D81616},2016-02-03T18:36:13.000Z
-84.547284125861822,33.917780200435679,196,Fair Oaks Elementary School,30,407 Barber Road, ,Marietta,Georgia,30060,678,594-8080,Cindy Szwec,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{96033031-4EC0-4952-9A62-8EB91D0F98AE},2016-02-03T19:07:10.000Z
-84.557854263130963,33.810274364112836,197,Harmony-Leland Elementary School,30,5891 Dodgen Road, ,Mableton,Georgia,30126,770,819-2483,Hermia Simmons-Deveaux,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{D14E6F14-CB7B-4F40-9F32-F9D3568D585E},2016-02-03T19:18:17.000Z
-84.677615900932679,33.870977943574921,199,Compton Elementary School,30,3450 New MacLand Road, ,Powder Springs,Georgia,30127,770,222-3700,Liz Murphy,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{CA35A96F-E046-475A-B1F9-B59790428D5F},2016-02-03T18:40:37.000Z
-84.485566542210734,33.865138065522679,203,Teasley Elementary School,30,3640 Spring Hill Parkway, ,Smyrna,Georgia,30080,770,437-5945,Joanne Robblee,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{F66DA451-8429-40B9-A188-A7B7411BC168},2016-02-10T19:33:36.000Z
-84.547025825063471,34.015180259175352,205,Bells Ferry Elementary School,30,2600 Bells Ferry Road, ,Marietta,Georgia,30066,678,594-8950,Linda Gruehn,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{7BF79FF3-F9D1-4838-8E79-16DC2C15D6F4},2016-02-03T18:06:12.000Z
-84.468794162316357,33.919950645840714,206,Brumby Elementary School,30,1306 Powers Ferry Road, ,Mareitta,Georgia,30067,770,916-7070,Joshua Morreale,Principal,13067,Elementary School,Cobb,Geocode,2012-01-05T00:00:00.000Z, ,{E516AD42-FF69-4D5A-8891-F9DFBF285301},2016-02-03T18:18:50.000Z
-84.335862396032226,33.959514858254011,247,Austin Elementary School,30,5435 Roberts Drive, ,Dunwoody,Georgia,30338,678,874-8102,Linda Frazer,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{501BA17D-089C-4C6D-8A26-B4B1228B0801},2016-02-03T17:58:02.000Z
-84.17968126569626,33.769371195409668,248,Eldridge L. Miller Elementary School,30,919 Martin Road, ,Stone Mountain,Georgia,30088,678,676-3302,Anneice Spear,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{4B1A44C4-0767-446C-8089-FACD17448843},2016-02-03T19:05:12.000Z
-84.258632225399339,33.729165469873195,255,Rockbridge Elementary School,30,2084 Green Forrest Drive, ,Decatur,Georgia,30032,678,676-6102,Toni Fallon,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{F6E1FED9-32E8-431C-87C8-CB420D494120},2016-02-10T21:27:05.000Z
-84.164386036386503,33.695848200201141,261,Fairington Elementary School,30,5505 Philip Bradley Dr, ,Lithonia,Georgia,30038,678,676-8702,Ron Willliams,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{FB2040C3-A6CA-4897-8969-10E1555693E0},2016-02-03T19:07:17.000Z
-84.254608878245875,33.785920464182723,263,Robert Shaw Traditional Theme School,32,385 Glendale Road, ,Scottdale,Georgia,30079,678,676-6002,Willliam Diggs,Principal,13089,Other School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{84A20F84-9772-4B4A-AB24-45C19544B28B},2016-02-09T19:34:07.000Z
-84.268042960726476,33.759485062022975,264,DeKalb School of the Arts,32,1192 Clarendon Avenue, ,Avondale Estates,Georgia,30002,678,676-2502,Susan McCauley,Principal,13089,Other School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{57901F0F-D46B-49EE-85FF-2C24193CBD71},2016-02-16T15:49:33.000Z
-84.241147615259308,33.689695694052752,265,Bob Mathis Elementary School,30,3505 Boring Road, ,Decatur,Georgia,30034,678,874-5802,Carolyn Thompson,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{9862136C-6DDC-43DE-AE1C-139B6DC17297},2016-02-03T18:13:02.000Z
-84.198325225633965,33.798470837955307,266,DeKalb Alternative School,32,5855 Memorial Drive, ,Stone Mountain,Georgia,30083,678,676-2302,Eunice Meadows,Principal,13089,Other School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{72771B8C-037D-44E2-958B-F610CF6A2628},2016-02-03T18:51:18.000Z
-84.223256063901516,33.837095243300183,272,Brockett Elementary School,30,1855 Brockett Road, ,Tucker,Georgia,30084,678,874-2602,Elizabeth Heckman,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{03B2F501-611C-463A-B291-C516CBD09A84},2016-01-27T20:43:59.000Z
-84.218308448099478,33.679129987626503,273,Chapel Hill Elementary School,30,3536 Radcliffe Boulevard, ,Decatur,Georgia,30034,678,676-8402,Cynthia Swanson,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{C3236DE6-AC7D-47DF-B2C0-ED33D6625CA7},2016-02-03T18:30:18.000Z
-84.25773898665237,33.719927122925405,274,Columbia Elementary School,30,3230 Columbia Woods Drive, ,Decatur,Georgia,30032,678,874-0702,Valerie Swinton,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{0B9AE805-E7F1-46CF-9CE7-2A98C7CD0D03},2016-02-03T18:39:33.000Z
-84.292082134572425,33.870137807807794,275,Dresden Elementary School,30,2449 Dresden Drive, ,Chamblee,Georgia,30341,678,676-7202,Anquinette Guthrie,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{45558A68-FEDC-46D2-A1A6-7216E2C60D2B},2016-02-03T18:57:25.000Z
-84.240788838908941,33.873351865403656,276,Evansdale Elementary School,30,2914 Evans Woods Drive, ,Doraville,Georgia,30340,678,874-2702,Daniel McGuire,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{BD2A5548-9FE8-4CAC-93BB-70EECE98FDB5},2016-02-03T19:06:15.000Z
-84.222628719216559,33.827645220301086,278,Idlewood Elementary School,30,1484 Idlewood Road, ,Tucker,Georgia,30084,678,874-3202,Donna Asbell,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{E91DC03B-610F-4C96-B669-2F044ED02887},2016-02-03T20:36:43.000Z
-84.211825284517261,33.779224518332562,284,Allgood Elementary School,30,659 Allgood Road, ,Stone Mountain,Georgia,30083,678,676-5102,Shenandra Price,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{A067319C-27A3-421A-8A8C-452B007C46CA},2016-02-03T17:43:33.000Z
-84.313946869473597,33.711923929132965,285,Gresham Park Elementary School,30,1848 Vicki Lane SE, ,Atlanta,Georgia,30316,678,874-4702,Lucille Sharper,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{5149E756-63A4-4321-8019-17F22E510DEB},2016-02-03T19:16:41.000Z
-84.258450556112805,33.856418343126144,286,Henderson Mill Elementary School,30,2408 Henderson Mill Rd NE, ,Atlanta,Georgia,30345,678,874-3102,"Michael Gouge, Sr.",Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{E482C2BF-27CE-4C81-AD0B-867E1363FDBE},2016-02-03T19:21:50.000Z
-84.238316496118941,33.79691812014142,287,Indian Creek Elementary School,30,724 N Indian Creek Drive, ,Clarkston,Georgia,30021,678,676-5702,Debra Wilson,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{0B9160DD-20C4-43E3-9F2E-6853AF64F3EA},2016-02-03T20:49:18.000Z
-84.168505410805949,33.813527325284518,291,Stone Mountain Elementary School,30,6720 James B Rivers Drive, ,Stone Mountain,Georgia,30083,678,676-4702,Paula Neely,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{E455CD93-624E-4A67-A3E0-92B995CFC4B9},2016-02-10T19:13:07.000Z
-84.265610927184056,33.74365442872088,293,Wadsworth Magnet School,30,3039 Santa Monica Drive, ,Decatur,Georgia,30032,678,874-2402,Charles Maxwell,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{67E1F5D6-9B98-4DA9-B8E7-B80CE04FA0D1},2016-02-16T18:50:07.000Z
-84.32146566729952,33.874458589636603,294,Ashford Park Elementary School,30,2968 Cravenridge Drive NE, ,Atlanta,Georgia,30319,678,676-6702,Toni Fallon,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{125E4567-1C69-4728-BE80-A5F0B116109D},2016-02-03T17:52:28.000Z
-84.220261727931472,33.722093698773627,296,Canby Lane Elementary School,30,4150 Green Hawk Trail, ,Decatur,Georgia,30035,678,874-0602,Renee Shackelford,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{03F1043B-6C02-42B7-852C-154519582CED},2016-02-03T18:24:58.000Z
-84.295986043808142,33.928076592037243,297,Chesnut Elementary School,30,4576 North Peachtree Road, ,Dunwoody,Georgia,30338,678,676-7102,Richard Reid,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{C53996EA-60FF-4B69-ABED-6FEDC4C04A5E},2016-02-03T18:33:01.000Z
-84.228612589410218,33.779933834863193,298,Dunaire Elementary School,30,651 S Indian Creek Drive, ,Stone Mountain,Georgia,30083,678,676-5502,Barbara Davis,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{F364E31A-80FB-44B5-82F3-50E565A9B06F},2016-02-01T20:34:38.000Z
-84.283587993415651,33.706535123099172,299,Flat Shoals Elementary School,30,3226 Flat Shoals Road, ,Decatur,Georgia,30034,678,874-4602,Keith Reynolds,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{FA4FAE65-5B44-4057-9877-D788627823CF},2016-02-03T19:10:50.000Z
-84.203953375830636,33.809167092037626,300,Hambrick Elementary School,30,1101 Hambrick Road, ,Stone Mountain,Georgia,30083,678,676-5602,Eileen Bogan,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{C1609E54-D7CF-4CA5-A54C-9E656118E111},2016-02-03T19:17:39.000Z
-84.313477722675543,33.699399079465195,302,Meadowview Elementary School,30,1879 Wee Kirk Road SE, ,Atlanta,Georgia,30316,678,874-5302,Zandra Sherwood,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{E8EADB03-75AB-458A-BE49-133990500BD0},2016-02-08T20:13:14.000Z
-84.338338677743366,33.810214269275441,307,Briar Vista Elementary School,30,1131 Briar Vista Terrace NE, ,Atlanta,Georgia,30324,678,874-5902,Augretta Tutson,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{64B55B44-A7FC-4221-ABD2-1D2EEA3C8211},2016-02-03T18:14:46.000Z
-84.127546412403404,33.6516119150522,308,Murphy Candler Elementary School,30,6775 South Goddard Road, ,Lithonia,Georgia,30038,678,676-9102,Thomas Hudson,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{48147939-8384-45A4-B445-12D45D680C54},2016-02-08T21:38:59.000Z
-84.225021886378897,33.704507035825394,312,Rainbow Elementary School,30,2801 Kelley Chapel Road, ,Decatur,Georgia,30034,678,874-1702,Martha Snelling,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{2C68C419-E98E-44AA-8082-2EB5D9D8E7F2},2016-02-10T18:12:39.000Z
-84.287897497132803,33.828402560039954,315,Coralwood School,32,2477 Coralwood Drive, ,Decatur,Georgia,30033,678,874-6002,Rebecca Payne-Blanton,Principal,13089,Other School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{98C6FA14-DCB7-46D9-B4D6-C465C5D93C60},2016-02-22T21:05:17.000Z
-84.262287255824162,33.773837058310477,316,Avondale Elementary School,30,10 Lakeshore Drive, ,Avondale Estate,Georgia,30002,678,676-5202,Rosemary Malone,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{C3A883B9-F3AE-4900-BB6D-B0ECA8264B57},2016-02-03T17:59:21.000Z
-84.301762778144322,33.696631780304401,317,Clifton Elementary School,30,3132 Clifton Church Rd SE, ,Atlanta,Georgia,30316,678,874-4402,Tracy Moore,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{B5B1615D-5AD8-4424-956B-C8A444A656B0},2016-02-03T18:36:48.000Z
-84.233189382210242,33.751206121538168,318,DeKalb Prepartory Academy,30,1402 Austin Drive, ,Decatur,Georgia,30032,404,937-2000,Gwen Sims,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{2A1ECCDC-CC67-47B2-A5CE-CC9C62199025},2016-02-16T18:09:01.000Z
-84.272864711483223,33.860193264397239,319,Hawthorne Elementary School,30,2535 Caladium Drive NE, ,Atlanta,Georgia,30345,678,874-2802,Marilyn Steele,Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z, ,{BDFC124A-507F-443B-9CAC-8737D17E435B},2016-02-03T19:19:02.000Z
-84.297115507214968,33.948162278281636,321,Kingsley Charter Elementary School,30,2051 Brendon Drive, ,Dunwoody,Georgia,30338,678,874-8902,"William Duncan, Jr.",Principal,13089,Elementary School,DeKalb,Geocode,2012-01-11T00:00:00.000Z,,{5BBD65E9-7A16-458B-AA43-4F47397130DA},2016-02-05T19:26:38.000Z
-84.196989635253203,33.798576784027468,324,DeKalb County School District - East DeKalb Campus,32,5871 Memorial Drive, ,Stone Mountain,Georgia,30083,0, , ,Principal,13089,Other School,DeKalb,Geocode,2012-01-11T00:00:00.000Z,,{5499C11B-DD2E-4196-9905-FC704E3F8A68},2016-02-01T21:29:34.000Z
-84.752832980066898,33.711911092835543,345,Arbor Station Elementary School,30,9999 Parkway South, ,Douglasville,Georgia,30135,770,651-3000,Wanda Tyson,Principal,13097,Elementary School,Douglas,Geocode,2012-01-17T00:00:00.000Z, ,{096CE791-D0D8-45A7-BB04-3A68D3DC3CE8},2016-02-03T17:48:27.000Z
-84.76638067845073,33.683480645257973,346,Dorsett Shoals Elementary School,30,5866 Dorsett Shoals Road, ,Douglasville,Georgia,30135,770,651-3700,Lois Landy,Principal,13097,Elementary School,Douglas,Geocode,2012-01-17T00:00:00.000Z, ,{A4B18A21-0D7C-4197-B4DB-4F10DCF561BF},2016-02-03T18:56:57.000Z
-84.649814735018055,33.742405364189402,348,Factory Shoals Elementary School,30,2375 Mt. Vernon Rd, ,Lithia Springs,Georgia,30122,770,651-3900,Michael Jones,Principal,13097,Elementary School,Douglas,Geocode,2012-01-17T00:00:00.000Z, ,{FB97FA97-BE06-4E6A-A521-7D25AF608AA0},2016-02-03T19:06:23.000Z
-84.72224921706632,33.670752286180488,349,Holly Springs Elementary School,30,4909 West Chapel Hill Road, ,Douglasville,Georgia,30135,770,947-7615,Elaine Hopkins,Principal,13097,Elementary School,Douglas,Geocode,2012-01-17T00:00:00.000Z, ,{63AC8926-A4AD-433B-944C-D7F95F433692},2016-02-03T20:09:53.000Z
-84.729661262696055,33.754970730892744,351,Burnett Elementary School,30,8277 Connally Drive, ,Douglasville,Georgia,30134,770,920-4348,Sandra Williams,Principal,13097,Elementary School,Douglas,Geocode,2012-01-17T00:00:00.000Z, ,{61497BB1-173A-49EE-8023-4EF067211D64},2016-02-03T18:21:07.000Z
-84.727602489110495,33.75511082899952,352,Eastside Elementary School,30,8266 Connally Drive, ,Douglasville,Georgia,30134,770,651-3800,Carolyn Anderson,Principal,13097,Elementary School,Douglas,Geocode,2012-01-17T00:00:00.000Z, ,{5525A432-2A44-49CC-882A-C311C95EC78C},2016-02-03T18:21:04.000Z
